Id,Predicted
13950233,164.27
13952319,95.6
13952428,92.27
13955012,43.42
13955139,83.75
13956613,115.04
13959891,159.91
13968722,117.45
13971160,85.65
13973268,147.33
13974200,53.14
13980860,170.25
13994052,56.92
13995350,108.9
13996108,127.42
13997539,155.58
13998223,193.05
14000455,83.44
14010651,179.09
14011728,117.99
14015822,50.56
14024257,106.85
14028597,251.91
14030285,146.44
14036591,71.69
14039239,79.92
14041728,131.78
14056447,150.44
14064701,130.51
14068646,165.8
14070967,151.17
14085512,228.75
14091281,348.63
14093073,133.39
14094264,73.66
14094358,156.82
14094480,152.31
14095224,106.33
14100582,146.87
14105094,190.24
14108870,70.22
14109893,114.03
14110144,172.55
14111975,179.13
14115455,112.49
14120431,195.87
14120620,201.37
14121640,195.89
14125891,74.7
14135050,70.93
14138066,60.61
14138800,91.42
14141215,92.35
14148988,194.78
14150846,216.01
14154373,84.18
14155795,151.31
14159853,113.13
14161103,230.97
14163324,171.95
14167380,201.93
14167624,199.71
14167763,209.0
14169102,113.76
14174460,57.0
14180715,156.21
14181565,60.62
14195493,178.13
14195878,47.63
14198486,65.52
14202979,310.85
14214315,59.39
14215681,84.84
14217692,78.85
14218548,101.38
14221071,212.94
14231606,225.04
14236734,115.63
14252537,98.99
14253050,143.63
14254221,245.72
14255485,95.37
14261749,187.47
14262420,103.66
14264490,154.94
14266097,100.73
14280057,75.14
14281111,326.21
14281526,89.78
14282356,118.22
14283423,199.94
14284714,232.51
14290760,124.23
14294585,124.36
14296598,203.24
14302945,258.07
14316033,154.49
14316284,254.61
14318774,118.98
14323803,44.86
14332446,55.22
14347502,188.59
14348580,78.1
14351180,134.47
14351733,64.72
14354698,81.71
14355768,212.44
14357461,167.57
14357698,120.68
14357767,205.97
14367248,152.91
14369923,132.96
14371877,112.87
14383283,51.27
14397396,202.01
14401928,227.05
14406256,79.75
14415799,115.6
14417576,198.43
14421258,98.52
14421383,63.85
14452731,61.54
14453189,173.58
14466193,56.67
14466418,173.75
14480047,64.16
14481668,64.64
14484998,151.75
14486539,72.63
14489610,157.06
14489615,102.43
14491976,36.62
14521738,167.43
14522175,188.77
14524079,206.41
14534676,85.79
14535001,191.97
14541203,267.37
14547982,83.64
14549226,153.96
14551515,76.51
14556634,80.66
14557504,70.04
14568352,177.51
14568858,161.37
14569577,184.66
14577930,257.48
14594441,138.25
14611399,139.65
14622053,53.65
14625676,193.2
14627598,112.65
14648838,129.97
14654676,88.1
14655004,132.19
14655908,222.18
14661771,272.52
14666364,192.29
14668622,297.81
14670685,71.89
14682338,61.25
14692459,162.98
14707648,156.23
14712466,38.38
14713599,91.18
14716155,44.24
14723166,189.63
14723697,106.28
14724181,66.1
14728788,75.6
14738709,212.63
14744912,56.01
14746873,56.46
14749932,88.34
14756913,139.94
14757774,59.22
14759511,65.45
14759888,129.06
14761949,69.42
14769619,47.82
14769785,84.36
14774459,160.41
14783847,215.35
14784377,67.14
14784557,222.23
14784793,102.78
14788009,112.71
14790550,105.73
14796894,210.9
14803168,175.72
14804934,89.84
14808832,170.74
14809302,61.4
14819796,197.26
14821133,183.07
14823526,116.54
14826817,83.99
14826900,186.65
14827752,241.77
14838160,87.1
14854430,255.54
14855614,359.12
14868158,58.75
14887025,207.05
14899111,274.9
14912574,180.78
14914739,120.28
14928864,98.9
14933521,141.35
14935151,56.15
14946346,207.06
14946381,64.56
14947252,169.61
14952053,67.22
14968436,79.88
14972714,295.34
14996256,72.0
15003711,68.15
15016495,57.48
15016999,141.36
15019959,96.44
15021783,108.08
15022347,153.74
15024889,132.15
15028194,117.08
15031599,50.94
15033685,188.05
15036809,97.89
15038469,86.38
15039238,203.22
15040421,73.96
15041998,199.45
15050044,172.84
15058410,66.94
15059292,144.6
15060262,52.63
15064512,118.4
15066466,187.68
15068067,280.63
15074005,62.6
15080936,56.79
15082930,182.9
15083267,114.09
15083571,157.59
15087800,59.97
15094172,244.06
15095408,125.74
15095439,92.07
15095589,71.63
15099149,68.51
15099669,174.93
15107136,76.79
15107952,332.0
15113479,187.83
15114433,205.25
15114715,60.05
15115532,184.32
15125599,189.3
15128456,61.14
15131279,55.54
15133923,125.1
15144105,52.47
15147943,94.04
15149591,704.15
15158791,188.75
15159731,142.05
15160268,200.61
15165888,57.33
15166520,66.1
15173557,78.28
15174230,71.08
15181459,270.06
15188738,60.31
15189516,56.66
15194011,90.35
15205915,691.43
15206836,491.6
15218579,517.56
15222972,248.59
15226075,252.5
15226875,73.69
15229619,630.09
15230053,555.56
15230339,679.89
15230938,589.6
15232776,248.82
15234755,217.4
15238184,51.08
15248948,178.79
15250033,69.62
15255254,91.38
15257524,39.65
15260962,299.38
15261353,189.33
15262831,108.79
15266254,329.26
15271865,51.29
15273936,86.78
15288601,119.11
15289231,186.17
15297704,110.46
15301499,319.12
15311833,123.92
15321266,135.78
15327553,86.43
15328237,93.63
15333336,68.51
15344255,277.45
15347268,102.97
15349655,69.95
15356673,111.39
15357503,90.67
15358881,234.26
15359119,95.61
15360248,255.12
15360364,91.0
15360787,73.78
15374777,63.14
15377407,345.97
15379574,116.26
15381675,133.96
15391726,67.25
15399031,227.52
15411945,117.78
15422352,95.69
15423623,157.84
15423962,57.84
15435899,163.01
15436666,109.53
15437906,66.2
15444619,204.89
15446631,231.73
15447148,97.11
15450724,55.42
15453985,116.32
15460904,130.7
15465050,123.74
15467130,167.95
15470951,99.41
15477385,181.18
15483201,66.03
15494796,149.3
15494968,307.6
15495132,147.62
15495356,82.77
15495897,136.71
15497229,679.89
15508399,175.93
15510233,63.02
15510279,145.66
15511681,109.22
15517104,189.83
15520792,73.51
15522627,85.42
15529123,174.26
15542745,115.45
15546982,189.21
15550900,181.03
15552357,128.22
15552901,64.89
15559457,58.31
15562465,121.34
15582683,154.61
15589099,156.56
15591309,102.87
15598367,47.95
15602953,51.91
15604499,80.88
15604507,104.26
15614302,62.08
15615535,181.47
15624363,73.45
15625579,194.73
15631921,82.49
15633510,164.62
15641562,135.98
15647143,201.0
15648413,131.73
15648993,93.82
15649021,69.55
15658350,126.82
15663653,119.35
15664037,187.55
15664673,130.39
15665469,63.23
15665485,78.31
15671751,88.73
15672772,193.56
15675274,147.45
15678623,139.14
15679326,58.67
15701072,160.01
15701672,102.05
15715221,89.01
15715485,149.24
15717652,198.17
15717865,53.33
15720448,138.45
15720449,148.98
15732669,200.92
15732778,62.51
15733597,98.72
15734642,92.31
15735305,513.49
15745411,116.0
15746736,164.54
15753014,225.29
15755439,210.26
15758526,207.86
15765350,151.1
15769652,293.96
15772067,388.86
15774003,123.69
15774266,64.5
15781214,64.62
15781324,168.06
15788270,225.88
15801194,96.7
15805025,79.87
15807946,60.52
15813993,335.47
15818253,64.67
15825854,269.4
15827538,249.4
15832098,83.2
15833015,173.45
15833574,104.72
15845077,122.89
15845669,137.65
15851599,207.0
15856339,194.63
15857259,593.71
15866496,52.24
15873841,47.6
15884157,54.08
15884886,51.78
15886369,111.6
15889590,127.6
15896468,138.85
15910575,171.35
15910664,56.11
15915152,228.42
15926876,110.93
15928835,211.42
15929625,120.34
15930495,126.83
15930864,98.44
15940328,152.07
15955577,101.44
15964171,204.82
15968094,149.97
15970947,52.69
15983174,165.52
15984809,136.64
15984905,50.71
15985873,93.0
15988664,218.93
15989608,112.79
15990316,96.7
15990572,62.24
16010428,53.29
16010783,128.45
16014657,80.23
16015571,48.97
16028674,101.86
16036654,229.01
16051971,148.53
16054200,114.04
16063467,123.17
16069925,99.64
16071397,142.24
16085436,55.92
16085817,72.06
16098175,31.6
16100819,185.13
16101054,175.95
16108194,72.39
16111812,151.31
16112503,234.89
16113712,186.54
16119492,185.36
16120794,189.41
16122223,115.4
16123133,238.07
16123657,187.96
16124987,104.54
16130658,134.65
16134745,318.75
16136213,57.02
16146708,87.32
16147304,697.7
16154904,109.64
16159444,29.98
16164399,130.66
16164699,174.36
16171868,79.84
16172498,68.31
16179862,57.66
16180783,105.76
16186828,102.58
16193259,53.57
16204030,188.96
16204655,76.98
16206383,83.27
16207381,142.91
16214404,87.38
16215826,188.22
16224408,72.68
16224523,54.97
16229170,303.14
16229583,92.71
16229585,299.79
16230057,42.89
16232783,104.82
16238569,185.14
16238620,165.47
16241319,86.79
16241833,51.47
16241951,127.07
16243941,282.41
16248277,184.76
16251345,306.49
16251963,71.42
16252722,103.98
16253465,210.58
16257739,107.38
16257916,201.31
16258672,178.94
16259629,118.68
16259714,54.45
16259787,68.73
16260362,215.17
16261522,60.5
16268781,72.03
16269256,100.74
16270389,104.96
16273510,128.82
16274836,55.91
16279328,211.1
16280020,175.19
16287282,56.82
16287863,201.64
16289576,135.9
16296071,207.07
16298763,77.47
16300982,213.46
16309329,113.02
16309452,120.94
16311527,114.94
16314871,90.43
16314979,240.2
16321223,70.04
16321376,112.99
16322481,53.54
16322824,260.42
16323731,76.71
16328372,63.84
16330110,119.57
16332242,127.01
16333541,139.96
16333607,217.58
16334327,63.7
16336497,390.9
16336636,89.64
16336860,133.33
16337590,61.89
16337890,51.07
16338086,172.73
16338454,118.98
16339429,92.98
16346945,176.35
16352250,77.44
16352484,60.34
16353851,174.51
16356884,33.39
16357148,97.62
16363328,65.11
16368233,44.8
16374819,129.54
16377899,207.7
16381008,133.79
16382035,262.03
16392756,214.1
16393191,88.2
16393500,71.27
16394488,74.49
16394824,225.5
16395800,87.25
16395966,120.96
16396301,127.24
16400753,70.97
16400971,84.61
16405632,251.67
16414045,122.83
16415673,142.65
16422375,135.27
16423080,143.75
16423772,111.27
16426123,204.06
16427742,121.37
16428888,104.19
16429866,43.63
16436865,218.87
16438893,60.71
16442568,60.05
16444320,114.48
16448634,251.48
16449169,158.07
16454273,246.1
16455521,163.65
16478472,233.87
16479076,51.1
16480273,140.14
16489149,771.81
16489175,109.3
16493084,120.01
16505722,97.79
16506579,88.41
16507002,65.4
16507116,70.63
16514808,51.85
16519069,110.62
16519154,180.26
16525573,169.86
16528098,210.99
16533954,160.73
16534156,147.89
16534157,58.07
16545876,67.69
16559041,75.08
16560593,40.41
16560739,124.75
16565435,153.04
16567425,125.85
16568164,99.74
16568191,112.46
16569426,149.76
16584033,306.98
16584878,180.51
16585605,78.48
16591428,69.53
16601801,212.89
16603823,99.8
16604913,75.24
16607054,63.2
16613747,70.11
16614713,73.53
16616522,146.76
16617217,255.78
16618049,61.76
16620607,136.09
16627834,74.32
16630594,158.28
16634534,54.9
16634642,85.8
16637954,68.7
16648338,95.03
16649739,124.68
16650612,231.2
16651348,162.8
16662770,71.2
16664045,157.22
16670882,176.17
16673954,283.81
16677358,49.32
16688892,133.11
16690627,196.16
16692402,56.74
16697657,190.39
16701087,64.15
16706758,116.95
16706875,53.8
16708692,113.41
16711476,109.24
16720039,160.05
16721040,234.42
16726217,154.36
16734233,113.34
16735848,72.27
16736830,187.44
16738648,107.61
16741935,215.81
16751768,129.74
16755891,243.66
16756027,71.98
16758426,170.16
16766743,109.23
16769229,135.7
16776959,119.19
16784199,200.93
16794287,66.92
16805050,27.64
16805103,215.88
16805921,90.85
16811150,79.43
16821898,69.53
16822398,31.92
16823712,61.56
16827163,97.25
16829324,253.61
16830241,174.51
16834485,31.07
16844707,63.86
16846074,288.29
16847069,405.33
16851711,86.76
16854141,143.35
16854754,232.92
16856193,389.16
16883813,177.04
16892955,133.96
16897571,88.79
16912472,96.54
16917171,210.38
16930707,69.38
16944820,57.25
16960859,79.38
16965072,124.71
16971247,158.47
16974219,55.08
16976026,51.58
16987479,125.55
16994272,201.22
16996664,217.02
17005665,120.68
17006745,74.16
17008022,82.21
17009742,200.52
17023591,60.35
17026213,84.97
17029482,204.52
17043468,99.62
17044854,61.49
17071462,117.15
17072328,120.73
17073983,85.69
17075535,98.61
17078010,104.75
17078612,96.98
17094226,55.21
17095296,69.49
17106705,276.46
17108224,327.68
17121563,82.54
17122054,142.15
17122439,127.6
17122814,85.62
17142987,105.55
17153913,160.33
17186648,74.21
17188328,285.6
17189799,179.0
17189812,62.39
17218433,269.97
17233611,284.95
17233932,89.05
17237922,135.08
17249755,152.33
17251611,72.41
17252229,94.76
17255880,71.19
17257473,179.34
17266255,213.51
17267017,201.46
17268340,89.48
17280743,270.85
17281121,48.45
17281347,208.46
17283064,57.49
17298590,176.14
17314298,177.76
17321243,89.64
17326116,181.3
17329054,65.86
17344027,116.08
17368006,100.54
17405965,69.28
17415890,175.3
17432700,82.18
17433538,91.71
17435074,53.02
17441150,104.78
17475711,58.81
17476990,66.11
17478246,96.1
17479736,63.06
17479792,104.43
17494289,217.51
17495862,70.67
17496320,55.74
17497867,75.94
17506469,123.29
17510136,239.91
17512553,173.42
17520324,276.82
17524047,105.2
17524075,94.55
17525806,128.68
17527515,88.59
17529164,48.02
17532756,87.21
17541761,50.12
17544220,53.76
17545123,106.17
17545363,145.34
17545775,170.13
17548575,108.83
17554981,212.88
17560543,43.16
17571026,183.3
17584136,267.59
17585139,112.13
17587833,213.87
17591010,124.41
17599762,172.66
17606753,64.55
17610023,87.51
17610059,125.45
17610107,219.22
17618446,224.37
17618772,119.93
17620638,217.26
17624190,142.17
17625485,120.82
17625824,59.4
17629651,124.09
17632458,55.63
17632840,137.63
17635051,73.1
17637439,113.14
17638709,104.07
17640413,59.06
17641480,67.42
17645939,53.13
17649690,137.52
17655017,62.15
17665996,64.94
17666780,128.67
17667194,51.39
17669561,89.37
17678601,115.35
17679645,76.03
17682081,186.36
17682208,134.3
17682843,72.5
17682955,56.09
17684359,221.69
17686461,53.93
17692837,106.43
17697886,91.53
17702320,115.6
17707963,62.04
17712552,59.22
17713865,100.46
17716225,63.4
17716523,142.74
17717799,81.7
17728927,238.06
17729625,132.51
17730390,65.6
17730964,76.42
17731252,152.93
17731370,95.84
17738717,54.29
17741347,192.12
17750380,109.2
17751140,53.17
17751792,194.77
17753121,56.95
17759478,60.49
17764691,164.19
17765198,59.53
17771762,63.85
17774890,150.11
17776104,81.05
17776390,68.85
17777286,140.63
17777654,58.62
17779504,58.5
17791464,85.25
17793185,158.59
17808825,62.39
17809161,196.97
17812919,153.74
17814209,90.76
17824129,205.81
17824351,101.69
17828438,115.57
17835503,123.61
17839487,55.47
17840284,57.5
17844130,148.3
17847040,296.46
17848657,188.88
17865806,54.59
17874595,77.88
17875002,123.35
17881553,50.89
17887213,159.01
17889021,187.52
17892114,140.1
17897913,57.95
17905970,139.37
17906420,141.07
17906990,169.64
17923165,112.54
17925337,44.56
17929219,306.33
17934924,215.58
17937356,104.67
17940198,56.91
17944140,55.13
17951580,197.38
17952472,85.04
17955761,54.05
17959888,43.79
17961885,71.87
17974244,222.38
17979764,101.71
17981447,136.48
17988416,56.33
17989537,111.9
17990894,54.0
18018424,181.65
18024760,66.36
18025228,56.31
18033251,79.85
18034890,116.38
18039329,155.27
18040970,65.98
18050153,261.87
18063815,180.53
18068692,165.12
18076911,60.49
18080436,44.0
18089676,164.19
18102867,226.2
18104553,206.13
18105293,200.75
18108590,77.42
18108648,114.72
18108981,211.01
18112181,199.87
18112517,78.9
18120248,189.51
18120592,73.14
18121314,59.5
18124043,232.99
18142927,60.77
18158353,56.31
18160364,178.25
18169166,229.13
18173198,76.02
18175743,107.96
18188738,71.45
18190894,72.3
18191965,101.99
18196956,91.18
18197946,58.88
18198439,174.9
18203651,58.63
18208285,92.48
18208811,97.95
18213425,113.91
18222359,150.52
18223667,161.7
18225912,97.25
18226037,75.41
18226843,108.19
18228187,56.08
18229365,98.79
18240637,66.63
18240963,134.4
18251681,93.1
18252876,144.37
18253290,139.09
18253938,93.05
18254259,61.55
18263839,248.11
18266775,52.24
18271282,286.51
18272753,64.54
18275502,149.76
18276042,49.67
18283367,51.01
18286212,159.11
18288169,91.51
18288371,192.93
18288660,66.21
18290841,120.29
18305741,69.25
18310427,46.94
18314397,129.73
18314930,58.92
18325063,113.58
18327453,82.0
18329309,94.53
18330346,165.91
18331097,53.99
18340498,70.6
18347469,81.37
18358279,267.1
18358437,84.71
18358621,260.53
18372104,222.58
18375815,56.04
18377036,53.36
18385188,170.38
18392140,135.02
18393650,78.82
18396281,67.09
18404936,44.47
18409148,169.59
18424928,196.6
18430686,130.56
18434309,70.67
18445522,201.23
18448446,158.71
18459948,170.77
18460756,55.86
18461891,110.7
18470545,59.31
18471232,87.16
18472494,138.41
18472524,55.67
18476851,128.32
18485487,55.91
18488335,137.08
18490141,122.86
18502246,74.45
18508959,191.31
18521860,210.46
18522181,136.08
18522547,154.87
18525915,219.51
18543045,101.15
18543400,73.76
18548561,126.34
18549136,217.66
18550111,215.07
18550366,122.94
18561753,207.3
18565588,60.8
18568551,274.4
18569142,223.55
18570075,308.9
18572271,68.58
18577989,59.43
18582792,131.8
18583072,67.41
18586018,240.85
18596197,148.52
18597754,138.49
18600659,102.4
18601353,67.73
18609555,62.28
18610539,212.62
18611872,60.37
18612788,138.2
18614596,183.46
18615964,113.79
18617060,58.96
18617676,166.51
18619857,71.87
18636030,53.81
18647731,177.85
18648243,80.79
18649351,102.73
18655815,105.89
18655886,57.17
18656661,59.72
18666975,145.71
18667956,58.33
18669496,49.0
18669801,71.86
18675083,278.2
18683699,65.39
18683879,162.97
18686501,83.42
18689588,139.73
18690466,55.02
18702075,54.98
18706173,148.42
18716289,152.49
18718070,149.02
18722146,98.78
18722657,64.1
18723095,98.04
18731029,76.84
18734225,61.9
18734320,69.35
18734427,71.87
18745487,177.08
18750465,186.43
18752307,169.9
18793901,84.43
18794243,55.01
18794969,56.46
18795448,70.04
18811240,190.59
18812330,51.08
18812670,141.88
18817404,76.38
18820446,171.1
18823750,187.47
18823774,180.25
18824820,130.03
18828134,221.68
18836337,54.32
18836532,143.74
18838643,157.73
18840106,83.18
18840683,116.18
18840688,178.35
18841864,130.96
18847331,68.06
18849787,101.42
18855750,62.76
18857875,124.72
18867401,320.06
18870016,116.58
18873930,159.5
18874640,120.89
18875512,180.69
18875740,113.68
18878633,119.8
18879379,281.6
18889038,67.94
18896540,63.24
18896824,86.78
18897423,96.03
18906081,113.09
18907166,288.41
18908490,230.27
18908677,201.35
18911463,140.69
18911893,79.52
18913089,72.83
18914730,130.96
18915658,74.37
18926057,68.47
18929564,131.03
18932586,131.89
18935508,235.18
18942119,206.49
18942735,132.95
18943821,54.73
18948914,126.67
18949137,119.74
18957774,188.22
18959626,123.5
18961150,134.42
18984088,71.33
18992110,178.42
18992672,118.62
18994394,163.71
18994641,155.46
18996283,140.41
19000161,209.7
19010699,154.85
19011267,107.88
19011610,79.58
19015421,153.02
19015721,77.13
19017889,226.42
19019159,69.76
19030149,107.83
19037873,96.62
19044895,61.34
19046687,85.45
19049402,245.71
19050995,51.13
19052801,171.97
19053614,92.26
19054163,154.49
19054757,211.82
19056694,125.65
19057006,49.38
19063118,53.13
19066476,105.18
19068469,52.43
19069649,160.71
19069915,185.52
19070571,87.75
19072989,95.04
19073760,42.84
19074024,129.49
19080665,55.81
19081969,264.04
19083269,56.48
19084168,133.84
19085687,57.22
19087867,73.09
19093789,80.77
19094358,102.9
19094695,232.09
19096160,55.4
19099537,121.9
19102698,76.26
19113032,142.0
19117322,232.13
19121995,62.07
19126369,67.95
19139564,89.26
19141351,58.95
19141662,32.9
19153081,309.01
19157481,34.16
19158672,182.3
19160912,65.16
19162180,119.25
19163061,114.14
19171670,119.1
19176163,219.77
19176222,95.15
19177262,114.7
19177573,57.95
19179961,53.54
19180465,120.83
19180787,93.5
19181398,93.52
19181504,157.28
19188166,181.2
19190801,54.5
19207312,88.56
19209436,128.72
19212268,149.52
19212370,289.83
19221072,115.07
19224202,167.8
19227138,69.16
19228956,152.87
19244237,60.93
19244710,120.76
19247214,122.31
19247305,163.43
19249099,196.82
19265766,171.56
19266676,433.53
19270160,212.01
19273509,110.82
19278895,65.7
19282178,134.78
19289198,93.54
19290840,74.97
19295472,252.81
19296503,79.44
19304453,195.88
19306176,65.36
19312014,285.57
19312705,238.2
19313483,130.41
19317834,117.77
19322801,61.2
19323563,163.75
19325562,111.74
19328148,86.59
19329404,173.72
19330743,102.15
19332658,53.03
19333921,214.27
19342731,48.25
19344708,64.66
19348139,75.14
19348588,60.9
19354239,169.47
19356518,124.31
19362079,157.84
19364590,54.88
19376753,54.97
19376872,189.55
19383510,86.44
19384034,118.83
19385783,86.86
19385872,141.79
19385941,59.81
19387402,168.17
19387782,200.46
19389677,55.43
19390314,228.19
19404654,75.89
19409691,199.34
19410331,172.29
19414154,92.75
19415114,165.63
19415887,236.88
19416458,177.59
19427899,69.18
19429274,59.92
19430063,142.39
19430239,54.08
19430305,130.59
19439682,80.54
19450906,175.16
19452755,155.63
19454344,215.58
19455656,95.17
19458290,139.41
19458462,135.31
19459082,103.4
19471948,82.23
19472906,203.38
19475058,169.16
19475130,67.9
19477677,67.45
19478537,160.86
19488137,54.72
19489138,171.65
19495598,235.0
19501242,103.89
19501640,58.54
19503971,76.35
19505573,77.82
19505620,134.0
19505956,139.49
19506829,42.8
19509586,168.43
19520573,54.69
19527492,82.63
19533025,39.26
19538717,124.63
19544381,206.33
19545851,49.82
19546202,317.97
19567154,69.27
19567443,154.07
19567629,99.16
19569481,189.46
19572489,172.28
19586399,51.56
19589726,59.87
19591107,208.98
19592223,155.96
19602515,155.1
19602663,109.19
19602883,62.85
19625234,99.68
19637278,140.34
19640913,56.37
19641775,139.1
19642392,117.45
19653866,51.67
19660325,86.01
19670093,58.19
19670458,55.49
19670481,59.41
19672975,57.6
19673318,179.06
19675121,57.15
19677284,73.1
19686426,66.97
19694951,73.05
19699241,81.52
19700871,117.05
19701427,229.66
19712405,97.12
19713885,57.75
19716501,77.31
19719874,202.27
19720055,65.49
19720126,128.85
19720877,223.89
19721535,122.28
19731249,135.88
19734117,140.38
19736798,67.93
19738203,59.79
19743260,78.67
19744691,62.43
19745952,51.49
19747278,216.19
19748676,193.1
19749398,180.35
19757502,106.01
19758402,137.52
19763657,69.11
19765340,56.13
19769328,52.62
19779749,88.03
19785676,61.86
19786549,112.76
19788957,71.88
19789878,162.35
19800250,170.69
19801310,113.24
19802994,96.02
19808508,58.42
19811442,263.61
19815527,195.57
19822902,139.13
19823964,66.03
19824236,104.85
19829390,248.81
19829879,236.51
19830008,115.58
19840329,79.71
19841463,115.87
19848536,59.78
19850113,43.29
19855804,256.03
19856802,56.39
19860469,69.09
19860903,155.78
19864245,125.5
19867930,81.09
19871726,154.84
19875496,101.73
19876292,174.23
19876515,131.74
19877223,152.72
19877695,64.26
19878366,41.89
19884639,41.63
19888160,80.41
19889906,121.67
19891482,172.67
19891485,98.22
19891590,186.48
19896613,97.92
19903510,159.43
19906070,81.62
19906528,57.7
19907609,250.6
19907678,144.45
19908088,245.84
19909197,77.16
19911921,168.41
19912065,120.51
19912535,275.49
19913497,207.51
19914762,236.39
19915204,59.81
19915657,59.11
19923377,63.2
19928987,138.75
19929279,197.46
19929723,31.85
19930489,31.69
19931860,403.77
19932387,72.72
19932802,123.2
19933872,125.02
19933967,185.11
19944735,92.16
19946965,76.31
19949138,291.4
19950255,50.12
19951170,156.01
19951242,203.4
19951620,150.29
19954751,106.33
19960519,96.28
19963641,152.93
19967657,182.16
19970186,181.78
19974905,42.67
19979903,65.61
19986637,63.14
19993084,71.71
19997141,52.15
19998689,66.7
19998918,174.11
19999527,57.43
20000184,64.53
20007899,128.32
20009122,132.38
20010930,85.05
20013255,91.85
20013291,201.96
20013531,55.17
20014879,87.38
20017161,97.2
20018667,104.32
20025456,180.05
20026998,138.7
20028846,227.21
20029021,128.06
20031965,222.3
20033434,76.91
20034180,64.09
20035645,100.59
20048909,209.24
20049161,71.4
20052107,106.7
20053839,182.86
20054294,120.04
20054438,56.38
20055581,133.25
20056034,105.45
20057450,133.97
20057851,177.72
20058138,263.13
20067361,67.36
20070296,305.31
20070549,45.34
20071095,72.32
20085006,173.89
20085472,73.17
20089962,59.54
20092176,64.4
20092369,63.6
20119459,107.25
20134321,186.63
20135169,88.54
20136121,106.4
20147886,58.85
20148616,205.4
20150588,49.54
20152264,156.84
20155633,61.02
20156079,153.42
20167771,73.05
20173955,238.82
20175580,117.97
20176000,53.17
20184562,167.46
20188527,74.84
20190053,165.6
20190740,161.58
20192860,72.32
20194913,59.33
20194954,142.09
20196464,270.18
20202650,170.77
20210285,54.93
20212322,152.2
20213442,65.5
20213732,62.23
20214413,158.79
20227428,81.29
20232745,50.14
20243718,93.04
20245577,128.96
20260218,52.22
20264224,72.63
20265742,163.57
20271739,198.41
20278184,56.1
20279823,161.71
20280692,119.54
20282225,53.87
20283433,90.64
20285167,88.11
20285257,268.32
20285258,173.42
20294316,105.11
20302205,76.35
20304291,65.39
20308615,138.75
20316497,218.05
20331468,164.92
20346887,72.86
20356506,235.42
20363178,56.34
20382522,73.24
20384987,163.32
20385260,222.89
20385467,85.57
20389872,98.44
20393120,145.1
20394850,215.34
20395737,143.76
20400190,130.96
20405148,100.55
20411065,62.14
20421016,123.49
20425394,163.51
20425734,52.37
20433620,277.67
20435636,89.54
20435714,102.45
20436075,63.25
20440757,71.52
20448558,96.96
20454481,102.87
20458372,178.95
20458607,60.98
20459741,82.16
20476397,224.93
20480133,96.6
20481106,106.93
20481653,168.47
20483387,52.2
20483469,62.74
20493318,56.2
20494330,170.56
20494672,212.03
20495252,67.78
20499040,33.73
20501444,62.93
20504269,145.52
20506551,63.45
20517554,327.6
20520410,58.96
20524177,63.63
20541715,161.98
20547687,212.54
20549878,142.45
20552544,62.94
20553283,41.12
20557804,145.65
20570202,107.99
20570291,148.64
20570327,441.58
20572019,128.04
20573255,190.34
20573565,54.59
20587057,140.12
20588184,68.56
20589880,159.39
20590800,55.57
20591534,151.07
20593268,204.57
20599362,220.73
20605308,230.32
20614953,55.31
20615793,184.05
20616864,131.94
20622747,220.05
20624427,66.32
20624666,132.06
20630578,175.07
20638833,83.22
20641793,116.98
20651581,158.86
20653520,54.39
20655740,237.7
20655777,105.36
20659193,52.13
20659540,73.65
20665380,104.22
20665530,102.71
20667572,60.65
20674176,149.04
20674622,76.93
20675173,59.88
20676841,71.95
20678802,143.8
20685563,128.32
20686134,89.43
20688175,69.36
20688422,173.11
20688624,216.64
20689395,189.38
20689426,130.53
20692159,48.63
20692462,101.4
20692888,92.62
20707833,79.06
20708173,108.23
20708246,58.01
20711342,78.62
20724115,65.87
20725853,72.38
20728525,140.61
20729133,56.29
20729174,120.48
20729530,153.79
20730848,86.26
20730891,179.56
20738759,192.52
20744948,50.65
20746887,66.95
20753634,175.52
20753678,100.43
20755500,118.86
20756864,175.85
20761296,67.56
20761768,175.3
20763432,83.3
20772071,70.53
20772204,48.42
20772782,64.58
20773223,74.34
20780688,242.86
20783233,51.64
20783553,80.8
20783811,273.4
20787735,66.29
20788666,110.36
20794951,136.12
20802874,64.78
20804083,69.39
20809263,191.14
20810529,194.3
20811696,215.98
20812587,80.85
20812956,191.99
20815900,108.05
20817614,62.38
20818523,69.67
20820417,199.26
20827546,99.26
20827821,122.69
20832523,64.71
20835909,144.32
20849726,136.59
20857788,164.38
20858519,270.69
20873223,65.92
20873536,162.92
20874820,126.57
20874859,199.71
20876208,61.52
20881375,54.6
20881488,248.64
20882090,111.14
20884271,79.36
20887352,104.66
20895982,112.96
20898641,98.4
20900984,197.55
20902001,105.37
20904409,95.99
20912512,231.99
20914216,199.07
20916311,41.04
20917327,98.29
20918850,205.27
20920138,61.92
20923712,93.32
20926018,99.77
20926888,143.56
20933293,67.41
20934056,56.28
20943918,124.88
20946154,138.33
20968046,73.97
20968166,101.94
20969532,134.35
20971442,96.18
20981968,63.51
20982422,60.55
20982734,150.61
20992027,162.63
20994674,49.3
20996996,60.76
21000540,149.56
21004111,238.6
21005699,79.15
21005738,166.29
21007370,118.95
21010072,70.65
21010735,104.42
21011427,60.37
21013499,56.5
21014105,207.68
21014202,120.29
21016290,81.64
