Id,sampling_rate,age,gender,ethnicity,mean_pitch,max_pitch,min_pitch,jitter,shimmer,energy,zcr_mean,spectral_centroid_mean,tempo,hnr,num_words,num_characters,num_pauses,silence_duration,path
1534,22050,24.0,1,farsi,1749.1685,3999.347,145.6321,0.0225859630248414,0.1018460300366489,0.0017264551863387,0.2284737723214285,3287.826865986094,151.99908,-121.07915851852096,69,281,23,18.436643990929703,1535.wav
1538,22050,64.0,1,english,1495.8925,3999.7275,145.36111,0.0298276102614451,0.1050077988924757,0.0318143871459199,0.2274037189449643,3279.0180458168456,123.046875,-66.71037442419957,69,281,15,21.03727891156462,1539.wav
1539,22050,52.0,1,ganda,1405.463,3999.3416,145.35445,0.0282746086358717,0.1159698076836727,0.0035032115539952,0.1070525612213267,1758.746694832587,151.99908,-116.73420658296436,69,281,54,25.21687074829932,1540.wav
1541,22050,45.0,0,rwanda,1413.8491,3999.496,145.40793,0.0298381398806963,0.1018136811376779,0.0034968737284626,0.1349389792899408,1939.480410651977,107.666016,-96.99374793492716,69,281,14,19.806621315192743,1542.wav
1542,22050,18.0,0,mandarin,1369.5769,3999.281,146.21278,0.0288397332718957,0.1243064992499186,0.0037657466007069,0.1520166064307078,3409.166939817579,123.046875,-79.34405794566189,69,281,16,21.22303854875284,1543.wav
1545,22050,26.0,1,english,1494.8842,3998.8853,145.35435,0.0251857248630971,0.0977539989856538,0.0085099571301267,0.1166394761029411,2087.417738658972,117.453835,-69.43005666128198,69,281,5,18.64562358276644,1546.wav
1546,22050,20.0,0,english,1842.1012,3999.695,145.47148,0.019322994942472,0.1310159864257558,0.0027416577384477,0.1573350694444444,3106.982958503944,117.453835,-90.46710273444396,69,281,1,18.97918367346939,1547.wav
1547,22050,73.0,0,english,1902.2606,3999.7883,145.36009,0.0212287655885902,0.1283359924871579,0.0023243077510458,0.1543542425728699,2498.0936545285645,117.453835,-124.01830455900829,69,281,24,18.48308390022676,1548.wav
1548,22050,18.0,1,miskito,1562.6538,3998.5159,145.73253,0.0117848661518526,0.0683900719966617,0.0053270765324509,0.1220671622983871,2114.250637284345,172.26562,-84.07294693471249,69,281,47,27.028027210884343,1549.wav
1549,22050,51.0,0,kambaata,1527.1166,3999.5254,145.57077,0.021566734300417,0.1263882820969468,0.0023470146668486,0.1328060652858527,1940.644002480888,135.99918,-129.70787962088176,69,281,39,19.99238095238095,1550.wav
1552,22050,27.0,1,nigerian,1447.1606,3999.6497,145.6345,0.0221910714103593,0.0767666299833634,0.0196194314217822,0.0882637918994413,1805.9861818424145,99.38402,-86.54564051522854,69,281,25,15.882448979591835,1553.wav
1553,22050,32.0,0,english,2076.9404,3999.624,145.39113,0.0222045638918898,0.1304653899837064,0.0026850166227982,0.1555581422536119,2707.5257211223475,135.99918,-109.45556535216696,69,281,19,18.43800453514739,1554.wav
1554,22050,21.0,0,russian,1604.413,3999.751,145.36577,0.0292601316076371,0.1562048179055176,0.0144977239717748,0.1783500125881168,2702.815908020008,117.453835,-81.17434568029323,69,281,9,17.136326530612244,1555.wav
1555,22050,18.0,1,german,1668.5927,3999.718,145.5159,0.024451699828276,0.1030472129229045,0.005784273147583,0.1819095415835233,2769.6269715772823,123.046875,-95.4685083215091,69,281,12,18.64562358276644,1556.wav
1556,22050,36.0,0,dutch,1829.0991,3999.7078,145.62534,0.0295743395884146,0.138252407290555,0.0023924528656522,0.1543568272045777,2212.826587278951,112.347145,-122.125860473659,69,281,21,23.47537414965986,1557.wav
1558,22050,59.0,1,english,1650.4381,3999.7795,145.37427,0.0139722333080178,0.1166166518003762,0.0016069577580383,0.1839730265672783,2793.332214128596,117.453835,-120.9858323988233,69,281,17,18.7849433106576,1559.wav
1560,22050,23.0,0,english,1287.6799,3999.6719,145.58586,0.014479446482429,0.1330702171030685,0.0043521510051177,0.1983816964285714,2989.34724257229,129.19922,-77.76474645975513,69,281,10,18.45986394557823,1561.wav
1561,22050,23.0,1,english,1373.5696,3999.3496,145.48553,0.0192570647246262,0.0754598943652928,0.0089996895777351,0.1412464488636363,2401.6819571865904,129.19922,-61.62025950294149,69,281,4,16.834467120181404,1562.wav
1562,22050,36.0,1,portuguese,1196.705,3999.6013,152.15877,0.0244438019876759,0.1479766585984994,0.0050836704771296,0.12434375,2071.907151032527,172.26562,-76.94171192854846,69,281,19,28.235464852607706,1563.wav
1563,22050,29.0,0,norwegian,1163.0696,3999.4053,145.41708,0.02483385319643,0.1429519802026658,0.0017791169203376,0.0980192948487031,1921.333400402492,135.99918,-95.69442734034688,69,281,14,22.15183673469388,1564.wav
1564,22050,71.0,0,english,1759.5536,3999.2053,145.4539,0.0221356499315183,0.1322434597916023,0.0018519484493545,0.1464701894590978,2386.5953391783746,112.347145,-122.302022177036,69,281,18,21.57133786848073,1565.wav
1565,22050,20.0,1,english,2194.8337,3999.7593,146.45119,0.0203428506186686,0.0879298603362723,0.0026650320914986,0.1231422918743768,2376.818436810061,112.347145,-105.46991555937365,69,281,12,21.664217687074828,1566.wav
1566,22050,26.0,1,kannada,1237.6711,3999.6555,145.38712,0.0523741908359259,0.2009804339813275,0.0054486841369608,0.1111256098838601,2329.4401807298705,103.359375,-80.91105384916455,69,281,1,23.336054421768708,1567.wav
1570,22050,19.0,1,french,1322.0709,3999.043,145.39041,0.0244947297651732,0.1004186634901005,0.0052660091643423,0.0925021701388889,1554.3094974126143,135.99918,-94.25482562931688,69,281,1,20.26371882086168,1571.wav
1573,22050,20.0,0,dari,1651.407,3999.677,145.61177,0.019848904930801,0.1001589072929424,0.0031226615949258,0.1410485224635278,1896.2379461500748,86.13281,-113.83348450471874,69,281,34,19.8530612244898,1574.wav
1574,22050,19.0,0,english,1350.3348,3999.331,145.59807,0.0238848422126956,0.1408095353748407,0.0040159610802323,0.0901761505839822,1800.4509024451245,117.453835,-102.908234299651,69,281,1,19.9459410430839,1575.wav
1577,22050,28.0,0,kiswahili,751.5849,3998.3342,145.46262,0.0236111383109204,0.1118866678104735,0.0071603709067525,0.0946591518672388,2241.958182394408,143.55469,-113.05458072820818,69,281,18,30.975419501133786,1578.wav
1578,22050,23.0,1,dutch,1792.429,3999.225,146.06903,0.0170807237688884,0.0765291829161865,0.0044525409480739,0.2012348295007861,3233.291648167909,107.666016,-83.02987832043794,69,281,11,18.274104308390022,1579.wav
1579,22050,24.0,1,russian,1309.6548,3999.4614,145.4777,0.01675250329091,0.0942114176715106,0.0009088193212732,0.1854381963673523,3117.5819034567635,117.453835,-170.66012251573017,69,281,52,15.534149659863944,1580.wav
1580,22050,21.0,1,macedonian,1848.8073,3999.687,145.6395,0.0163977680708315,0.0730838463610854,0.0094444577739534,0.171612596060834,2866.9338550146545,112.347145,-71.12447395986912,69,281,17,22.267936507936508,1581.wav
1581,22050,19.0,1,english,1638.8881,3999.3342,145.35658,0.0217517028767471,0.0964849963648906,0.0200147463534726,0.2045446412427676,3860.897211797656,117.453835,-73.08509855026274,69,281,13,19.667301587301587,1582.wav
1582,22050,18.0,0,miskito,1504.9135,3999.7148,145.42146,0.0136721561728087,0.1114808677494321,0.0008914833360906,0.1967420076069078,3405.1129713573105,112.347145,-143.2427494755856,69,281,41,28.11936507936508,1583.wav
1583,22050,22.0,0,english,774.8756,3967.7805,145.4517,0.0379704485037087,0.1465934195390046,0.0057993816701303,0.0374112973081023,1381.8630042107873,129.19922,-100.72104308651664,69,281,1,21.744807256235827,1584.wav
1584,22050,20.0,0,french,1440.7483,3998.4622,145.4458,0.0142682306579085,0.0805205317797593,0.0060167285077932,0.1046300276614832,2297.428120809078,80.74951,-96.55534698521296,69,281,20,19.806621315192743,1585.wav
1585,22050,53.0,1,german,962.8436,3999.7148,145.38597,0.0241966636473235,0.1158818839538254,0.0038800896151086,0.1452709143241626,2740.486724008332,112.347145,-111.55256780089512,69,281,19,19.109977324263035,1586.wav
1586,22050,64.0,1,english,1504.0428,3999.6304,145.44533,0.0199283668211303,0.1011708424979939,0.0029678743241191,0.1182740977112676,1703.0228954898007,67.99959,-111.61688130671808,69,281,15,18.50630385487528,1587.wav
1587,22050,29.0,1,english,1474.6843,3999.273,145.59435,0.0267541368837803,0.1009881774649922,0.0039010128830418,0.176154850181598,2793.014453777321,129.19922,-86.34027121006594,69,281,13,16.718367346938777,1588.wav
1590,22050,20.0,0,polish,1186.6239,3998.342,145.40881,0.0203985159757242,0.103685149489672,0.0030702417500439,0.1732276496763754,3235.930564183063,117.453835,-103.5809469053586,69,281,31,21.68743764172335,1591.wav
1591,22050,28.0,0,french,1355.8901,3999.5125,145.42738,0.0252579294257925,0.1210722667524858,0.0151045411873797,0.1028339413966992,1705.0440022595951,172.26562,-94.40936936914042,69,281,25,22.94131519274376,1592.wav
1592,22050,21.0,0,korean,1342.0953,3999.6746,145.50067,0.0256150414196713,0.0774455555430905,0.007445664392883,0.1297743055555555,2221.906060149732,143.55469,-104.98095181121782,69,281,40,24.543492063492064,1593.wav
1593,22050,29.0,0,portuguese,1810.2997,3999.7478,145.36209,0.0229773747170467,0.1642808595179012,0.0025807040512798,0.1913136627714512,3102.812298111144,89.10291,-115.8581357807877,69,281,14,18.320544217687075,1594.wav
1595,22050,43.0,0,farsi,1747.2393,3999.767,145.38554,0.0166192376538324,0.1294762004349962,0.0037371271950772,0.1336718456957989,2489.1594021595406,83.35433,-99.7211068188724,69,281,19,28.839183673469385,1596.wav
1596,22050,21.0,0,dutch,2132.5247,3999.757,145.35188,0.0201856822368576,0.1373941458461028,0.0006539352720054,0.3084058449678148,4087.331459781471,135.99918,-145.6704843399779,69,281,21,21.176598639455783,1597.wav
1597,22050,47.0,1,polish,1192.4688,3997.5215,145.60835,0.0237083361387041,0.1199612263701132,0.0044580228646091,0.113578274506311,1764.5521455705796,103.359375,-103.3835964240033,69,281,26,22.8948752834467,1598.wav
1598,22050,23.0,0,dutch,1688.7784,3999.3447,145.54837,0.0269784123347201,0.098767483739569,0.0035259127289204,0.1645604676228584,2615.908965115463,135.99918,-99.82002789222553,69,281,19,20.71219954648526,1599.wav
1599,22050,46.0,1,russian,730.7152,3999.6785,145.35355,0.0243648833525517,0.1482223803407214,0.0032480648272257,0.0779745800247609,1570.481858238094,92.28516,-116.66768225867602,69,281,2,33.93433106575964,1600.wav
1600,22050,38.0,0,czech,1271.4998,3999.4604,145.36784,0.0245482961986167,0.1379841609219282,0.0032703675676033,0.1306196586696869,2253.4688699094218,112.347145,-115.91479931423372,69,281,25,19.736961451247165,1601.wav
1602,22050,29.0,0,mandarin,1103.8656,3999.758,145.45625,0.0189343560816611,0.0950552343530322,0.0043827693067513,0.1081071671195652,1723.305962230464,135.99918,-112.4059544876086,69,281,37,18.645623582766444,1603.wav
1603,22050,21.0,0,english,1355.3887,3999.4475,145.62518,0.0231786131251214,0.1259307676436352,0.0020633775133165,0.1164694701232583,2270.691782914659,129.19922,-121.84909136133648,69,281,2,21.61777777777778,1604.wav
1604,22050,27.5,0,english,1396.4542,3999.7493,145.37361,0.0314605368449278,0.1138203397819988,0.0026072084773475,0.1109430451498422,2183.586186712598,112.347145,-107.43358291230656,69,281,15,17.507845804988666,1605.wav
1605,22050,33.0,1,russian,1842.0203,3999.6746,145.3603,0.0266050247562354,0.1159191344858637,0.0012145556492856,0.1532641118115718,2268.999992961862,95.703125,-128.80164818499878,69,281,42,30.76643990929705,1606.wav
1606,22050,20.0,0,english,1733.6707,3999.2712,145.8573,0.0198050739265553,0.1187619404005715,0.0013947763382814,0.1783783250863443,2780.10079105961,103.359375,-122.5548251358609,69,281,15,18.250884353741498,1607.wav
1609,22050,20.0,1,english,1375.8909,3998.7598,146.64325,0.0171155787996613,0.0924177726955147,0.0056464706907631,0.1473330543154762,2778.7442830701884,92.28516,-68.53500302792462,69,281,16,26.772607709750567,1610.wav
1610,22050,22.0,0,english,1217.3021,3998.0466,145.45282,0.0279488156032435,0.1223564089506773,0.0070096820040019,0.1060347246201657,1798.9666404048342,117.453835,-90.24705246925174,69,281,9,18.204444444444444,1611.wav
1611,22050,25.0,0,english,2008.3809,3999.3618,145.39638,0.0151088285278619,0.1281508845145917,0.0025150200669525,0.1488055889423077,3171.8468728606567,99.38402,-105.6061983121796,69,281,1,22.593015873015872,1612.wav
1613,22050,20.0,1,arabic,1451.6924,3999.2075,145.7233,0.0142864957971042,0.0657228781032896,0.0060256956513518,0.1480363377495752,2463.014709854099,143.55469,-93.21298183722416,69,281,28,20.38712018140589,1614.wav
1617,22050,22.0,0,mongolian,1605.0713,3999.6702,145.8934,0.0227015343398508,0.1436788446088092,0.0055423113737675,0.1297244327984817,2496.718642736767,112.347145,-106.17827989818149,69,281,28,26.12244897959184,1618.wav
1618,22050,31.0,1,english,1721.6532,3999.686,145.68254,0.0203143782709979,0.1168597825792986,0.0024891453831341,0.1920160060975609,2820.256227090321,184.57031,-107.432265156053,69,281,16,20.436689342403632,1619.wav
1619,22050,57.0,1,japanese,1093.8757,3999.308,145.35507,0.0231082320651755,0.0967821294834375,0.0131260752927959,0.0963255838863769,1619.8851058668354,123.046875,-93.61507926442744,69,281,36,30.046621315192745,1620.wav
1620,22050,21.0,1,dutch,1541.4573,3999.3909,145.76672,0.0200687441638709,0.1094911326326082,0.0037620872654105,0.17779736328125,2725.486871868366,99.38402,-108.1419651590156,69,281,29,18.48308390022676,1621.wav
1621,22050,23.0,1,english,1221.2377,3998.7222,147.22655,0.0182657724147135,0.0947260997474697,0.0069789406105324,0.1389327930613151,2849.8854931267624,107.666016,-68.83795664004597,69,281,8,16.973786848072564,1622.wav
1622,22050,47.0,0,english,1090.1376,3995.8977,145.36934,0.0285075535255496,0.1657732498061921,0.0055023452602719,0.0942674455599547,2105.730270691295,143.55469,-91.8355406570839,69,281,1,25.611609977324264,1623.wav
1624,22050,20.0,0,english,1658.9697,3999.6516,145.46585,0.0221769957421787,0.1204825684327975,0.0012554912975799,0.1806062206934847,2682.350992627488,103.359375,-121.29614745669308,69,281,18,19.272562358276645,1625.wav
1625,22050,19.0,0,greek,1226.5697,3998.849,145.50616,0.0265051915889049,0.0821527124663,0.0203898289062704,0.0636859594368219,1452.0178436788449,184.57031,-101.7566830748471,69,281,42,25.56517006802721,1626.wav
1626,22050,54.0,0,moba,1180.1403,3998.308,145.47725,0.022191794736428,0.1104479685131326,0.0065242079393555,0.0842369860287659,1522.9496809344698,161.49902,-118.42531759982104,69,281,54,34.713832199546474,1627.wav
1627,22050,44.0,0,english,1406.6206,3999.2517,145.3879,0.0257616145027391,0.0952371468879149,0.0046141915885851,0.0907185516090192,1837.273852999963,135.99918,-94.22777112063022,69,281,12,19.55120181405896,1628.wav
1630,22050,36.0,0,bari,1338.4424,3999.7637,145.35042,0.0184459363177172,0.0927106418138985,0.0025254503864475,0.1140066733565325,1990.1441235645807,78.30256,-124.9620513729368,69,281,35,26.21532879818594,1631.wav
1631,22050,29.0,1,german,1368.3827,3999.3271,145.75708,0.0251554645236943,0.1212804928323399,0.0045722213737762,0.1576442088895631,2069.4776585993754,112.347145,-89.39681771832736,69,281,17,21.320725623582767,1632.wav
1632,22050,37.0,1,english,1287.4347,3999.5364,145.46439,0.0252185533864341,0.1103987576745248,0.004595321782098,0.1489813535911602,2434.2970677008407,112.347145,-90.34018661430962,69,281,13,16.950566893424035,1633.wav
1633,22050,40.0,0,english,1637.9066,3999.4495,145.71326,0.019221479789962,0.1471777728574551,0.0024388391203703,0.1663605032615291,2604.098863547001,112.347145,-106.38942661858562,69,281,7,16.555827664399093,1634.wav
1634,22050,81.0,1,greek,1715.2719,3999.7437,145.88902,0.0207125020431051,0.0949792126622908,0.0051058701374885,0.2038835735307332,3113.117398891642,107.666016,-96.00573962911788,69,281,32,24.93823129251701,1635.wav
1635,22050,30.0,0,italian,1374.6364,3998.878,145.58528,0.0221552533310978,0.0994739143406947,0.007300628991492,0.1067107398748654,1874.426335245608,112.347145,-76.13158240857908,69,281,17,18.80816326530612,1636.wav
1637,22050,19.0,1,english,1447.0903,3998.5764,145.61644,0.0189663023579567,0.0900618385270985,0.004577569125759,0.1343073849288338,2294.444053759665,117.453835,-81.49747985890569,69,281,17,22.03950113378685,1638.wav
1638,22050,20.0,1,macedonian,1556.9987,3999.4763,145.41904,0.0179734394922279,0.0657918884495262,0.0163489169967656,0.1478507717611336,2560.698297762043,129.19922,-79.00198013597647,69,281,28,22.6162358276644,1639.wav
1640,22050,20.0,0,bulgarian,952.9467,3999.0176,145.37772,0.0212578444789162,0.1426542353591957,0.0065167671689689,0.1139017574938825,2026.2445771667408,103.359375,-93.45535397632858,69,281,10,27.02802721088436,1641.wav
1643,22050,67.0,0,english,1637.5011,3998.831,145.3908,0.0248985959866584,0.1146652182678849,0.0035159098985066,0.1195081485215053,2512.1515290566413,117.453835,-86.86239361853731,69,281,14,21.24625850340136,1644.wav
1644,22050,60.0,1,ga,1272.5497,3999.6116,145.41975,0.0216349884432519,0.1009126499131024,0.0074795319983017,0.1216443781605562,2326.77019709418,123.046875,-113.4390542170108,69,281,58,25.30861678004535,1645.wav
1645,22050,29.0,1,english,1353.5648,3999.3894,145.42786,0.0261570507463263,0.1137689565453658,0.0387019375006169,0.1367366402795325,2191.7297519231315,103.359375,-79.38250511702614,69,281,22,27.608526077097505,1646.wav
1648,22050,33.0,1,hebrew,1027.44,3998.7427,145.44978,0.0243825017330698,0.1031012024777981,0.005557383311361,0.2033134258692458,3448.282054494178,129.19922,-80.69859499724244,69,281,12,19.040362811791383,1649.wav
1649,22050,23.0,0,arabic,1280.8888,3998.4065,145.4108,0.0203343408681985,0.1040041152250527,0.0042674508995679,0.1255234410159766,1839.141753317368,107.666016,-102.39668876735723,69,281,28,20.572879818594107,1650.wav
1651,22050,30.0,1,georgian,1353.2106,3999.7,145.4728,0.0246739056646955,0.1162335659304967,0.0068488650381824,0.1332814961922269,2596.142883037552,129.19922,-96.82152423909989,69,281,7,26.610929705215423,1652.wav
1652,22050,35.0,0,english,1718.9503,3999.6929,145.55232,0.0272558733793623,0.1036728127538692,0.0076935030055796,0.1178357008791067,2280.097170640619,112.347145,-79.15537501970466,69,281,20,21.037278911564627,1653.wav
1653,22050,21.0,1,english,1117.681,3994.1987,145.47223,0.0200764313607028,0.1555202416574569,0.0018473837617735,0.158716313263815,2949.744704907573,117.453835,-100.73444278763978,69,281,1,21.81514739229025,1654.wav
1655,22050,54.0,1,german,1078.3136,3999.2312,145.48969,0.0278176579026219,0.1143417771649259,0.0052728726357618,0.1105570091391509,1691.9613666618004,99.38402,-94.91713373564777,69,281,1,24.599773242630384,1656.wav
1660,22050,42.0,0,luo,1638.8308,3999.766,145.39873,0.0139224653002083,0.1009507645595823,0.0026886148650484,0.1444463218806766,3426.216764320164,129.19922,-134.4000588063197,69,281,24,49.57460317460317,1661.wav
1661,22050,39.0,1,korean,803.608,3998.6375,145.40526,0.0242648091586391,0.1431079698928214,0.0043056499100153,0.0588030884380043,1241.8632685671685,107.666016,-108.23496164763604,69,281,2,43.119455782312926,1662.wav
1662,22050,15.5,1,bambara,1291.6792,3998.7651,145.53181,0.0167795036432642,0.0670441370785899,0.012750417632625,0.0924584070841471,1922.685997255429,143.55469,-97.29154976465854,69,281,45,24.334512471655326,1663.wav
1664,22050,85.0,0,english,1667.9125,3999.5269,145.3935,0.0161518367922653,0.1232785028324952,0.0052727193216012,0.1183728490133623,1794.1025969584498,103.359375,-112.76439121281864,69,281,35,25.774149659863948,1665.wav
1665,22050,29.0,1,russian,1376.0709,3999.47,145.52325,0.0272770960486747,0.1440583811936533,0.0025614282419748,0.1213209699876237,2082.151158204988,103.359375,-119.19713541398488,69,281,17,19.156462585034014,1666.wav
1666,22050,20.0,0,macedonian,1986.6001,3999.7148,145.39272,0.0183771201011431,0.0910007974963564,0.0138619416597475,0.1812493194686411,3017.9993060483675,129.19922,-68.17974452547523,69,281,9,18.18122448979592,1667.wav
1667,22050,28.0,0,english,1348.8103,3998.8728,145.3601,0.03359146658461,0.140247549046634,0.0035691166241086,0.1466085621387283,2378.3865864594186,143.55469,-115.13983117586923,69,281,13,15.139410430839003,1668.wav
1668,22050,44.0,0,english,1139.5353,3999.7334,145.52837,0.0245403293580482,0.1421297383281693,0.0020280506426728,0.1083088092975788,1977.0806977623752,117.453835,-115.774065819171,69,281,1,20.60748299319728,1669.wav
1673,22050,19.0,1,english,1782.5406,3999.018,146.11034,0.0154574525911506,0.0726484407074372,0.0013938666526212,0.2026476373826028,3070.970760688077,112.347145,-130.36278467859,69,281,20,18.62240362811791,1674.wav
1674,22050,18.0,1,english,1715.0365,3999.7314,146.89932,0.01914083246521,0.1095304050859091,0.0122107651283273,0.1665807653356481,3039.6755511420224,95.703125,-62.94786912725374,69,281,9,15.301950113378684,1675.wav
1676,22050,38.0,0,amharic,1171.4988,3999.2617,145.39899,0.0248591849169029,0.1139960932345219,0.0043521392416282,0.1085523714298626,2142.95698463872,112.347145,-118.97352433905952,69,281,21,20.5728798185941,1677.wav
1677,22050,29.0,1,arabic,1335.1173,3998.5933,145.3958,0.023248688953367,0.1105348785809447,0.0043827123486092,0.1044055511089458,1886.8190123958047,95.703125,-105.08223713787028,69,281,26,27.237006802721083,1678.wav
1678,22050,51.0,0,greek,1393.5876,3999.7776,145.41112,0.0190665434220447,0.1145240809734027,0.003270075762572,0.1025555214185393,1703.2468133501234,99.38402,-128.2919214432142,69,281,50,22.03573696145125,1679.wav
1679,22050,26.0,0,bambara,1794.2777,3999.6953,145.42404,0.0244596997876565,0.1187621509396288,0.0020207278833038,0.1698249113475177,2250.9863318819107,143.55469,-144.80518038290631,69,281,52,18.97070294784581,1680.wav
1680,22050,28.0,0,arabic,1114.9476,3999.287,145.9786,0.031037443131771,0.1751171993161349,0.0065400001361285,0.0826034400760938,1545.2458650402125,103.359375,-97.2473207145856,69,281,19,27.19056689342404,1681.wav
1684,22050,21.0,1,farsi,1204.6984,3996.6145,145.60217,0.0170237160269184,0.0738956997073933,0.0130730676283738,0.1004896149468892,2068.928304591,95.703125,-55.588436302863926,69,281,9,28.174467120181404,1685.wav
1685,22050,44.0,0,albanian,950.69226,3997.2053,145.48834,0.0330231166386491,0.178418865312336,0.0013811161265804,0.0709438131313131,1648.3914283438523,99.38402,-141.1943088796479,69,281,1,19.71374149659864,1686.wav
1689,22050,19.0,1,macedonian,1651.9424,3999.7446,145.45158,0.0201929866908019,0.0786821415843013,0.0168672599269735,0.1644174399696792,2708.120266090194,129.19922,-84.72763144905652,69,281,21,22.84843537414966,1690.wav
1693,22050,42.0,0,farsi,1896.6117,3999.423,145.6211,0.0370577270939593,0.1801126818358196,0.0035842350798206,0.1404314689572968,2357.7487863939164,184.57031,-115.61536761033037,69,281,35,20.85151927437642,1694.wav
1695,22050,32.0,1,arabic,1173.0186,3999.3381,145.89583,0.0206902462133247,0.1158485330155967,0.0212144894739844,0.0963976796037789,1686.11309685625,86.13281,-68.47804605566273,69,281,21,32.3221768707483,1696.wav
1696,22050,69.0,1,basque,1434.6564,3999.635,145.57321,0.0174577385589625,0.0679872162323695,0.0039821279455454,0.1410740851669366,2392.8624201667285,135.99918,-126.0932359724525,69,281,75,36.82684807256237,1697.wav
1697,22050,33.0,1,kurdish,1552.8838,3999.4236,145.46043,0.0251498649029129,0.1013319635101941,0.0065516435284922,0.1382220279346338,2110.006472582827,123.046875,-96.58739183283762,69,281,31,26.656507936507943,1698.wav
1698,22050,31.0,0,portuguese,1538.9755,3999.7532,145.45193,0.0175264400246,0.1106830836419939,0.0045083679573856,0.1592246547965116,2791.1125618041524,129.19922,-87.12751212462851,69,281,14,19.55120181405896,1699.wav
1699,22050,67.0,1,english,1379.4734,3999.6523,145.49211,0.0279453345051237,0.1251438292622518,0.0043756067990695,0.1224132647104607,1915.3897463546748,89.10291,-97.41708075060724,69,281,11,16.184308390022675,1700.wav
1701,22050,37.0,1,nepali,890.6603,3998.8389,145.38097,0.0177235468829515,0.1009900297965562,0.0038851365333106,0.0766985128714904,1501.8108767375766,92.28516,-128.22637796577646,69,281,37,75.02367346938776,1702.wav
1702,22050,21.0,0,amharic,1271.241,3999.6248,145.38898,0.0232264670554468,0.1109985510075715,0.0052964514812482,0.1516637564804147,2494.20818013712,129.19922,-82.18872953285168,69,281,7,21.339138321995467,1703.wav
1704,22050,42.0,0,arabic,1247.6396,3997.8088,145.54543,0.0250620181314229,0.1233045576600497,0.0045295856571228,0.085766382691524,1631.6646868667476,123.046875,-106.92641647068494,69,281,24,22.38403628117914,1705.wav
1705,22050,23.0,0,hebrew,1407.9756,3999.7878,145.36987,0.0308022969219472,0.1594000380418932,0.0040670213823828,0.2380097616471486,3752.958761812015,143.55469,-95.91219793897676,69,281,10,17.670385487528343,1706.wav
1706,22050,25.0,1,portuguese,1091.6111,3998.7456,145.35605,0.0236585792674541,0.1095689099350021,0.0056351714532241,0.0923636537806539,1599.7974816009294,129.19922,-95.19918329442712,69,281,1,25.54195011337869,1707.wav
1707,22050,32.0,0,mandarin,1934.5302,3999.6672,145.41133,0.0215503203538762,0.0896017345667959,0.0162309177774085,0.1662312723026868,2755.605663269734,95.703125,-87.69508943385436,69,281,23,19.71374149659864,1708.wav
1709,22050,20.0,1,english,1224.0436,3995.9827,146.1562,0.0235116431742197,0.1141886790651287,0.005162920042798,0.1733706362612612,2508.599466270741,107.666016,-104.85998741459954,69,281,24,15.55736961451247,1710.wav
1711,22050,84.0,0,russian,1630.0793,3999.602,145.35474,0.0320783222298326,0.1545175042511933,0.0029189331482327,0.1609566644065738,2903.391567968253,86.13281,-104.24737073529296,69,281,20,29.582222222222217,1712.wav
1713,22050,20.0,1,macedonian,1676.0322,3999.7637,145.73206,0.0201081826591731,0.0808510310428874,0.0164238578840501,0.1733081760790973,3013.38372602031,112.347145,-73.63471679999869,69,281,21,22.12861678004535,1714.wav
1716,22050,37.0,1,dutch,1634.9673,3999.6467,145.5682,0.0202014406805777,0.0979247967771771,0.0044967050421727,0.1972342981447818,2943.266430382022,92.28516,-98.16823256617064,69,281,26,20.805079365079365,1717.wav
1717,22050,20.0,1,macedonian,1829.3965,3999.7017,145.68108,0.01439625017785,0.0614528867802618,0.0122739758941123,0.1515685495022123,2494.5830094057483,123.046875,-73.50514981824975,69,281,17,21.757097505668938,1718.wav
1718,22050,22.0,0,kazakh,1444.2845,3999.6072,145.41432,0.0362482082338749,0.1238710392276892,0.0063909188626902,0.1206975174363488,2348.176712679811,95.703125,-91.01294137933851,69,281,11,17.972244897959182,1719.wav
1721,22050,32.0,0,mende,996.6291,3999.1064,145.42192,0.0305986171331765,0.1809596679773081,0.002502238427834,0.1458351539196495,2552.6475765258406,103.359375,-127.31088431356504,69,281,24,25.05433106575964,1722.wav
1722,22050,19.0,1,arabic,1382.9435,3999.6248,145.59335,0.0203919777727233,0.0621783700826797,0.0142219938246625,0.0909616760524372,1899.8923823947305,112.347145,-93.94386186609152,69,281,37,22.33759637188209,1723.wav
1723,22050,33.0,0,russian,1122.3922,3999.6082,145.37343,0.0330453355245147,0.1355662530360012,0.0052520396327182,0.0981101594849896,1661.1401719180883,143.55469,-116.75191237884492,69,281,38,23.973242630385485,1724.wav
1725,22050,19.0,1,bengali,1142.6863,3999.6895,147.8838,0.0217149967767982,0.0908997839526155,0.0054655129512877,0.1267703788635407,2381.4140924250846,103.359375,-95.40357795544772,69,281,22,22.01251700680272,1726.wav
1726,22050,55.0,1,english,1426.2686,3999.6785,145.38869,0.0236925625068387,0.1195894350055743,0.0021570022749158,0.1110990738906497,1728.5820188627315,151.99908,-125.02369633888482,69,281,40,21.91963718820861,1727.wav
1727,22050,18.0,0,miskito,1179.8619,3999.7844,145.52553,0.0164124939762604,0.1153491434410775,0.0030623065134232,0.2118748457044107,2897.4506715289044,99.38402,-109.15389588687523,69,281,33,25.68126984126984,1728.wav
