,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis
416.wav,-299.9619445800781,122.99784088134766,14.814671516418457,54.22539138793945,10.693428993225098,-8.334575653076172,-21.562625885009766,4.83985710144043,-6.618347644805908,-10.449689865112305,2.0284574031829834,-15.716337203979492,-9.735461235046387,-2.322011709213257,63.92366027832031,0.0669952678761722,0.06263966427004046,1374.2667432444425,857.9501726872708,1539.0345569090257,512.7323554743476,21.845200572996056,6.336525113916112,0.0005667678778991103,0.000827539770398289,2838.243224004955,1619.4691468164458,3125320.5,81267.4921875,306.6508027293798,863.8063708839514,1888.4876143901854,3473.215712915601,1.071310043334961,-3.480213308648672e-06,0.06949052959680557,0.004828934092074633,-0.6482928991317749,6.346536636352539
417.wav,-322.0701599121094,128.9287109375,-8.493947982788086,19.406925201416016,-1.807268500328064,14.821706771850586,-3.6407668590545654,-10.144372940063477,7.869348049163818,-3.6524622440338135,2.940863609313965,1.4817816019058228,-0.23019564151763916,11.93311882019043,5.311042785644531,0.059511835703592815,0.040245403262517646,1689.6213113411056,815.2796084181631,1980.8137622197141,563.9973296057568,17.962134344550524,4.71675240233601,0.011356077156960964,0.019388722255825996,3445.6993240082334,1867.7846406640233,108020.9453125,18766.1328125,373.47857994947606,964.2233111901197,2348.215141981662,4279.11164974738,1.1977871656417847,-0.0025088898837566376,0.04322010651230812,0.0018679775530472398,1.015479326248169,11.48267936706543
418.wav,-301.70526123046875,124.9512939453125,-11.289283752441406,33.35865020751953,12.526517868041992,-10.863016128540039,-9.460528373718262,5.61649227142334,-4.248355865478516,-3.8771347999572754,-3.603468656539917,2.6441919803619385,-6.182078838348389,-7.311446666717529,103.54876708984375,0.07780719246775644,0.0649176671648367,1596.4645907580862,938.0371243873092,1687.9576207133928,521.6566245746984,21.79931690339938,5.211953362383969,0.009241843596100807,0.02062586322426796,2956.281443906531,1616.1064314887478,5627309.5,418982.75,502.35529066061787,1041.4862437668717,2153.4753205608877,3657.5960393858727,1.318103313446045,1.9062625824517454e-06,0.08120352029800415,0.006594012025743723,-0.03930942714214325,3.858936309814453
419.wav,-420.4518127441406,88.53755950927734,25.339567184448242,23.569990158081055,3.627284049987793,-6.265771865844727,11.71464729309082,8.010354995727539,-10.14769172668457,14.287418365478516,7.995364665985107,-3.881828546524048,9.32573413848877,-4.018828392028809,1.399548888206482,0.03644701086956522,0.01651117689918497,2443.979647285134,1009.2265105984342,2802.013379172955,744.651991238094,20.803999899404374,4.3581146989293655,0.006002572365105152,0.004109191242605448,5600.7861328125,2716.1018612798534,8136.49755859375,2999.63232421875,193.33071501358697,1553.3865489130435,3855.7540760869565,6668.552139945652,1.1577939987182617,-0.0028648891020566225,0.01573259010910988,0.0002475143992342055,0.7229778170585632,12.221427917480469
420.wav,-274.18646240234375,23.42119598388672,15.565110206604004,10.18589973449707,6.187249660491943,7.111459732055664,-3.0982093811035156,3.0178639888763428,-5.679939270019531,-1.2103838920593262,-3.7830958366394043,12.09848403930664,0.7942721247673035,17.692306518554688,26.899267196655273,0.2566306374289773,0.1599291783426513,4394.601559879936,1565.1713034743204,2905.946133191333,424.1409433459346,14.110351353100016,3.7286540607134766,0.07620126754045486,0.06426259875297546,7991.96269642223,1236.1799232512935,175160.0,503839.25,2044.9324451793325,3921.5266279740767,6553.0186323686075,8663.015608354048,2.0486600399017334,-1.4339523204398574e-06,0.03928985446691513,0.0015436926623806357,-0.12156420946121216,17.466480255126953
421.wav,-299.0111083984375,98.5556869506836,-19.609289169311523,23.468158721923828,3.0705137252807617,-12.395798683166504,-13.1787748336792,-12.567904472351074,-19.756635665893555,-7.934170722961426,-14.326719284057617,-17.709625244140625,-14.620948791503906,-13.314094543457031,34.23350524902344,0.13180957132658358,0.10874532621461148,2318.244938763196,1341.4166560533356,2040.521519588195,611.2709992688323,23.246711372266343,5.159766396954739,0.0355721116065979,0.05503477528691292,4234.214825496495,2279.008841169188,789866.9375,271868.25,873.0115088346963,1747.8118611273364,3214.3504490362147,5043.2863609813085,1.9330217838287354,-4.666126642405288e-06,0.04520481452345848,0.0020434751641005278,0.4426380395889282,11.27503490447998
422.wav,-343.72991943359375,111.2830810546875,3.598461627960205,19.16887092590332,16.811767578125,6.267305374145508,-3.3185477256774902,-0.22627663612365723,-0.8538036346435547,2.125756025314331,7.014247894287109,-1.9244672060012817,-1.1561778783798218,7.282774925231934,54.248531341552734,0.07210065986055778,0.10496105491574906,1695.2078141172933,1267.5320849231443,1958.8179973784463,693.5339304197539,19.447036676846313,4.249987748010501,0.018902527168393135,0.05989554896950722,3302.850200759462,2322.6392519327815,1814223.5,182157.546875,415.43639893550795,1097.2410942168824,2248.1865117654384,4154.878727278387,1.5196670293807983,-6.681928880425403e-06,0.06084812805056572,0.0037024945486336946,-0.19463090598583221,12.506677627563477
423.wav,-351.755859375,76.13275909423828,5.053769111633301,1.8580645322799683,-0.28397801518440247,-11.579118728637695,-18.354768753051758,-11.612449645996094,-15.562108039855957,-4.465222358703613,-22.417987823486328,-6.934180736541748,-11.468442916870117,-3.3113298416137695,22.73965835571289,0.18694703191773504,0.15505738255676174,3041.4917353385476,1683.712461069168,2484.511344049979,523.7246109824504,21.06501019421729,4.503967769371501,0.04187607020139694,0.04862752556800842,5460.130145733173,2572.817376107929,247104.296875,176935.203125,1274.1030649038462,2410.4764498197114,4193.775353064904,6494.625713641827,1.8533276319503784,1.2430707556632115e-06,0.02567780576646328,0.0006593497237190604,0.32989874482154846,20.56171226501465
424.wav,-290.2882385253906,75.42130279541016,2.8929789066314697,23.02873992919922,-7.0885138511657715,-4.683798789978027,-17.627384185791016,9.038747787475586,-14.28209114074707,-6.001479148864746,-3.6829466819763184,0.428987979888916,-15.770251274108887,3.838151454925537,116.231201171875,0.1224591448590472,0.10956902642794739,2431.624082865538,1562.2810004743258,2101.5513432971884,572.2464280502226,16.24973426164092,6.370628370451502,0.023296913132071495,0.04713480919599533,4279.611184713724,2605.946768574454,3841731.75,670939.75,1006.3572596836757,1987.2850111314467,3340.535773430671,4888.065343470006,1.8239203691482544,-1.6852811313583516e-05,0.11929022520780563,0.014230157248675823,1.376090168952942,2.9259958267211914
425.wav,-291.1549072265625,97.32149505615234,15.169848442077637,16.816320419311523,-6.943944454193115,1.540675401687622,8.807500839233398,7.593549728393555,-4.892773151397705,-0.057428114116191864,14.884211540222168,-6.002842903137207,-10.05062198638916,14.666189193725586,2.7636241912841797,0.052734375,0.01818034817746433,1876.8454605439586,620.6372651878273,2361.8538666870872,529.5141555766105,16.934648233496507,4.745314663545773,0.005932237021625042,0.00824420154094696,4048.5894972278224,1954.950525994315,33528.2734375,24197.287109375,375.4418157762097,903.6999117943549,2442.108351184476,5418.0317540322585,1.3891664743423462,-0.0026250581722706556,0.0518951490521431,0.0026931066531687975,0.7161097526550293,7.881077766418457
426.wav,-330.26910400390625,118.75191497802734,11.488162994384766,35.75841522216797,10.297161102294922,3.5186173915863037,-24.847795486450195,1.33291494846344,-6.733543395996094,-7.303603172302246,-1.459533452987671,-7.941616058349609,-7.790923595428467,-9.943753242492676,101.01377868652344,0.06653588693088316,0.06205364075986468,1429.5744367465902,932.5420490293693,1620.5025228997283,544.6183658815753,20.93964024764375,5.7946740754630826,0.0018180888146162033,0.009543923661112785,2856.3150193491156,1854.6329461704893,5639284.0,320392.40625,363.8024627802729,850.785950677969,1935.5845473849768,3592.607641507817,1.141742467880249,5.567572429754364e-07,0.07678882777690887,0.0058965240605175495,-0.5571635961532593,5.524273872375488
427.wav,-300.89520263671875,86.78814697265625,38.492767333984375,20.231964111328125,6.437006950378418,-13.130730628967285,-6.4323410987854,1.5713725090026855,-12.987068176269531,1.5278823375701904,-1.537197470664978,-6.414468765258789,-3.889669895172119,0.5165680050849915,57.04503631591797,0.17292168571035244,0.18760667451861604,2800.4090470848637,2028.6636915520173,2497.0243690148905,645.7034893509805,17.329948379455534,6.383665010260401,0.0335521399974823,0.049392517656087875,5113.424292745044,3038.0416044565973,2616601.25,244237.859375,1179.6970075027532,2092.6004740845265,3780.281869493392,6214.861861577643,1.8082709312438965,-1.7539305190439336e-05,0.06700203567743301,0.004489272367209196,-0.7192403078079224,8.530384063720703
428.wav,-287.4692687988281,135.45777893066406,17.510290145874023,30.958845138549805,3.559812068939209,-1.7235420942306519,13.074553489685059,7.109851837158203,-9.129647254943848,-1.8775428533554077,-3.354109764099121,3.8222007751464844,0.7382971048355103,-2.103663921356201,4.40572452545166,0.031848007373595506,0.009354481852628159,1310.5012522859722,445.51293548519175,2004.203968077934,487.54446991634654,18.41335667957423,4.806855881011816,0.002485824516043067,0.004236414097249508,2824.115881759129,1464.9189272969763,76236.8828125,7289.8310546875,200.33137289325842,477.60160639044943,1450.1039655021068,3899.0824152914324,1.2654218673706055,-0.002450007013976574,0.0544477179646492,0.002964553888887167,0.9303933382034302,4.010742664337158
429.wav,-372.85479736328125,101.19190216064453,-10.624385833740234,17.221269607543945,5.993321418762207,6.293880462646484,-12.476372718811035,3.992464542388916,-12.086273193359375,-6.694962978363037,0.6812160015106201,-9.625336647033691,-7.46324348449707,-6.254777908325195,105.3935546875,0.182935401751161,0.18068212645720966,2434.811740810298,1736.2544704713691,1866.9440442011403,787.2855080947212,19.30776723712745,8.124712255721295,0.05614835023880005,0.11379563808441162,4265.979759759578,2743.1688448185328,5803933.5,1795227.0,1091.5156219765868,2081.620746057469,3453.3457847571594,4808.182036692144,1.178037166595459,5.938974254604545e-07,0.08294084668159485,0.006879183929413557,0.9570246934890747,8.944047927856445
430.wav,-285.7007751464844,105.81950378417969,29.490707397460938,39.95658874511719,22.051902770996094,-5.919332504272461,5.52287483215332,1.0064444541931152,-3.2726645469665527,6.92029333114624,8.191439628601074,4.4421000480651855,1.867982268333435,3.959226131439209,95.8785171508789,0.10043252714982269,0.14233604036279732,2075.443800611961,1732.109875871072,2255.233241311368,743.4676661382663,14.326347538969276,4.230225372241169,0.018315205350518227,0.06088126823306084,3958.3219747340427,2877.306756618786,4163237.0,389531.90625,671.2174306017288,1442.4115379820478,2781.692777593085,4910.624064993351,1.6791216135025024,1.4244178601074964e-05,0.0839725062251091,0.007051381282508373,-0.35256463289260864,4.478918552398682
431.wav,-371.0125427246094,130.83775329589844,12.207551002502441,15.803074836730957,-0.33362290263175964,6.613021373748779,1.8971518278121948,1.1293359994888306,1.8570518493652344,-7.222104072570801,-1.6353981494903564,4.645106792449951,1.1913813352584839,4.701955795288086,3.2393264770507812,0.03006737385321101,0.014033977670316724,1281.6805208701235,539.0039966463632,1848.4309809287204,428.4979312089882,19.752388160993036,4.787191828162944,0.0029105795547366142,0.007162143010646105,2570.353264764908,1369.9110844487877,46813.40625,5154.6494140625,203.57766807626146,541.688467603211,1499.817230504587,3548.434812213303,1.475735068321228,-0.002538534114137292,0.044229891151189804,0.001956283114850521,0.6087467074394226,34.47970199584961
432.wav,-250.7230682373047,93.99858856201172,-32.341033935546875,23.210113525390625,-25.929155349731445,24.031658172607422,-14.33261489868164,4.377129554748535,-9.745333671569824,-1.0309480428695679,-1.6170684099197388,-5.6085205078125,-3.0151782035827637,-7.291507244110107,37.470245361328125,0.17519334069473963,0.09571788966528293,2442.6789352594365,882.6329032618072,1970.939596379872,412.9911711377026,15.639985349695117,5.826657565864886,0.01274823397397995,0.013104691170156002,4622.2015932186505,1597.3519060261708,535682.8125,967004.375,831.7743185856137,2013.9609001394792,3651.285253802471,5289.044390525372,0.9963264465332031,-7.0636533564538695e-06,0.060022447258234024,0.0036026942543685436,0.9021052718162537,28.87565040588379
433.wav,-251.84439086914062,43.813018798828125,11.8412504196167,34.4517936706543,3.080157995223999,7.338779926300049,5.57191801071167,4.002662658691406,8.179596900939941,6.780669212341309,-0.26419034600257874,3.276326894760132,-2.577885150909424,8.335604667663574,49.357757568359375,0.1737282015799656,0.16108548078791102,3363.4924301694114,1535.3657496873057,2694.2533761329664,399.76394226344416,15.49743432548312,3.65065952115876,0.0546739399433136,0.07207133620977402,6331.307917797452,1845.891985114375,365736.03125,739865.25,1288.3817192202278,2703.1483434544284,4971.105652642681,7265.539729215929,1.897070050239563,1.3738837196797249e-06,0.05136396735906601,0.00263825710862875,-0.47788572311401367,6.3320722579956055
434.wav,-263.1750793457031,67.63056182861328,-3.8703722953796387,-1.3403257131576538,-8.128988265991211,-19.38735008239746,-21.89971351623535,-0.7974069118499756,-22.885034561157227,-8.254573822021484,-14.683873176574707,-8.15919303894043,-11.662311553955078,-0.1137620061635971,70.3677978515625,0.1831227657979705,0.16935704683501684,3067.6674990986394,1794.7716761441343,2498.753874637791,438.5805402981782,19.852024835202563,5.74838837625504,0.04618588089942932,0.06237014755606651,5516.600049008302,2520.5724808576124,2870494.5,452913.5625,1359.6271044741698,2398.131378286439,4168.152729330028,6680.600784132841,1.8081516027450562,2.972056449834781e-07,0.065336212515831,0.004268820397555828,-0.44133618474006653,6.938079833984375
435.wav,-316.7442321777344,89.14750671386719,0.4990229904651642,28.2759952545166,-1.3774864673614502,-2.095355987548828,7.1880621910095215,-10.545600891113281,-3.5909411907196045,14.137283325195312,-9.812116622924805,-1.8130148649215698,4.17678165435791,-8.324762344360352,2.771726608276367,0.082080078125,0.057818482431895114,2321.080194331368,1200.7156891299223,2436.851514798784,728.8183887236224,19.40329460567624,4.877507629603662,0.015097091905772686,0.025168322026729584,4872.3486328125,2323.676563993496,32033.1875,19008.728515625,481.57470703125,1491.943359375,3548.3642578125,5738.44482421875,1.6716926097869873,-0.002539578825235367,0.04903241991996765,0.002404178259894252,0.5491641759872437,3.8068594932556152
436.wav,-311.99462890625,104.00248718261719,6.714616298675537,32.65141296386719,10.604843139648438,2.2782931327819824,14.441971778869629,-7.694479465484619,-0.8431029319763184,7.546815872192383,-17.28034210205078,23.82933807373047,-7.998690605163574,-11.304062843322754,1.8685630559921265,0.04839902935606061,0.019385798951215387,1836.2169183953888,346.34469726979063,2398.863707658149,259.04270849676544,21.02965949157971,4.609903691749359,0.004276053048670292,0.0032966379076242447,4135.190651633523,945.8232333576693,10751.7236328125,3781.232421875,260.51913174715907,736.3702947443181,2705.353338068182,5195.211514559659,1.4579044580459595,-0.002746358048170805,0.030112942680716515,0.0009067892679013312,0.5072192549705505,1.6609563827514648
437.wav,-276.5205993652344,115.76690673828125,-22.878637313842773,39.63315963745117,-5.814147472381592,10.38339900970459,-26.615297317504883,2.308197259902954,-19.680940628051758,-15.891912460327148,-6.978001594543457,-16.804996490478516,-2.8693013191223145,-11.930252075195312,54.144412994384766,0.11585949940286625,0.10070294252533123,1905.591331572649,1151.0116554750582,1608.8939797343971,450.4297577857029,24.28785880088854,6.716715933709348,0.0019407226936891675,0.004136379342526197,3491.5905994974123,1773.685053575227,2765969.0,444275.84375,762.4399756170383,1444.7133446954617,2728.407705513535,4054.9741708548963,1.5256996154785156,2.8810525236622198e-06,0.07249020785093307,0.005254830699414015,-1.0256261825561523,7.756866455078125
438.wav,-362.481201171875,107.77203369140625,29.351224899291992,36.025020599365234,23.52389907836914,9.3668212890625,2.845273017883301,0.9821550250053406,-2.8721258640289307,-6.706689357757568,-7.118349552154541,-1.0015826225280762,-3.0089004039764404,-6.837658882141113,89.88229370117188,0.07095915163519892,0.07129453666421447,1724.8703892006044,1081.8541900173161,2199.414812820415,840.3443981129074,16.436021349487984,6.553681404941157,0.01965443417429924,0.04152580350637436,3878.3505872545093,2554.4139160320747,4258765.5,232563.25,292.9778867529922,795.6975935603507,2419.697505979223,4960.826015150877,1.332018256187439,-2.1593279598164372e-05,0.0968422144651413,0.00937841460108757,-1.5632169246673584,11.320696830749512
439.wav,-361.3398742675781,145.77792358398438,23.247072219848633,26.970895767211914,17.265758514404297,-5.109869480133057,24.22815704345703,6.438023090362549,-7.434427261352539,7.130096912384033,-0.32564613223075867,2.076674699783325,-4.675416469573975,0.6165944933891296,6.084741592407227,0.01849609375,0.014230408971275072,907.8555560063803,363.05080128830474,1626.9414633359868,346.402616680124,19.18164145144751,4.874152224678454,0.0008093094220384955,0.0029052323661744595,1583.444091796875,966.8099527643878,46156.87109375,5698.68798828125,112.61865234375,302.003173828125,905.794189453125,2399.87548828125,1.6972320079803467,-0.00284268194809556,0.07646355032920837,0.005846674088388681,0.8854208588600159,4.428343772888184
440.wav,-352.12371826171875,118.7384033203125,16.87203025817871,20.8664493560791,7.9551825523376465,-5.850822448730469,-2.022030830383301,-5.751995086669922,-4.336998462677002,-5.975531578063965,-5.3446807861328125,6.1677961349487305,-8.704522132873535,-2.96453857421875,4.167424201965332,0.050956811797752806,0.06184694292381949,1571.6505546186304,1093.3079277066354,2003.2987586065356,829.8230576154194,18.987738531226388,7.241913476224136,0.004428823944181204,0.010910776443779469,3063.8844693644664,2570.454352161622,146645.609375,17484.33203125,250.77713527036516,903.6686929424158,2203.887047928371,3916.744480775983,1.6509705781936646,-0.002489049220457673,0.0585046224296093,0.0034227909054607153,1.3442270755767822,7.02681827545166
441.wav,-324.367431640625,93.074462890625,31.265501022338867,36.577232360839844,17.069807052612305,-1.7147817611694336,-8.725529670715332,6.431945323944092,-14.228891372680664,-5.247645854949951,6.279010772705078,-14.015380859375,4.6908464431762695,5.2767510414123535,2.372772216796875,0.04478515625,0.0399877052485501,1703.1480906703125,733.1666055753038,2385.4164394926447,361.4120991086598,19.032762631637876,5.136098147706016,0.005410733632743359,0.012509222142398357,3671.62646484375,1824.8439876073157,43194.0390625,1034.7637939453125,295.65087890625,756.03076171875,2021.1064453125,5053.62744140625,1.3845614194869995,-0.0032910695299506187,0.05233391001820564,0.002738838316872716,0.8275851011276245,1.33457612991333
442.wav,-380.1678771972656,94.67265319824219,20.893831253051758,31.619701385498047,6.797508239746094,-2.940847635269165,-14.53170394897461,-7.572613716125488,-9.868300437927246,-10.636402130126953,-2.5004687309265137,-0.2070256471633911,-4.139100074768066,-4.354325771331787,63.88395309448242,0.08450366236993063,0.08516127182521384,1631.5306086712785,1060.0094688226282,1662.075109661952,584.478341207087,20.261501025315976,7.366842498626021,0.00336601585149765,0.005522674415260553,3270.576416797292,1964.258610942762,2905649.75,67587.640625,476.3043414821238,1101.4221907934232,2297.462930750567,3946.263970992863,1.0208371877670288,3.9312192257057177e-07,0.054213717579841614,0.002939127152785659,-0.9245008230209351,14.51402473449707
443.wav,-308.9945068359375,117.55559539794922,-2.517319679260254,28.471834182739258,9.179158210754395,1.6332651376724243,-2.565556526184082,0.5693223476409912,0.7746843695640564,-10.368759155273438,-6.776107311248779,0.9461482763290405,-6.0234904289245605,-0.586770236492157,72.89738464355469,0.08619681867972884,0.09124294353103395,1952.608164314303,1198.568564804298,2030.399563485917,674.7480479131805,19.687927827267668,6.4023070404659395,0.017157744616270065,0.03204265609383583,3724.5890299479165,2167.6796434754956,1994484.5,900671.4375,588.7451171875,1284.2376708984375,2703.143310546875,4621.0723876953125,1.6328192949295044,-2.4297185518662445e-05,0.06798570603132248,0.004622056148946285,-1.7375062704086304,13.10755729675293
444.wav,-293.5710754394531,80.93377685546875,23.883563995361328,32.66875076293945,12.88017749786377,-10.345667839050293,-3.393882989883423,8.003264427185059,-12.763388633728027,2.956075429916382,9.08094596862793,-0.37294402718544006,-4.346714019775391,6.4820170402526855,2.157088041305542,0.056705114976415096,0.025355172882366047,2232.8196171046484,673.4095936164671,2730.7185135162545,389.60278376367154,16.711978863745134,5.411144683162833,0.008806249126791954,0.013342074118554592,5385.129072081368,1563.9807986721507,43177.25,2367.36669921875,335.38979584316036,858.4841170400944,3281.172612028302,6716.531084168632,1.4142606258392334,-0.002432513516396284,0.04497291520237923,0.002022563247010112,0.6822273135185242,2.2007060050964355
445.wav,-338.32476806640625,88.79475402832031,-2.6760969161987305,28.375045776367188,-0.052162960171699524,19.431867599487305,-8.37751579284668,4.692283630371094,-13.547286987304688,-0.7415862083435059,-7.950017929077148,-10.191845893859863,-1.528266191482544,-0.9471021294593811,83.39299011230469,0.1846149960626658,0.179632591544884,2581.936065453693,1662.7536243431975,2083.891899789765,568.0194234192198,18.96300525574074,7.126234327602785,0.05410437658429146,0.11610967665910721,4698.893337097978,2543.16370060263,2997173.75,859055.125,1076.2531958461125,2100.144153058687,3683.7413190846733,5420.576926314862,1.286210298538208,6.258356961552636e-07,0.0798187330365181,0.006371029652655125,0.856722354888916,7.073019027709961
446.wav,-333.440673828125,81.26602172851562,17.706039428710938,34.60683822631836,15.367323875427246,12.422046661376953,-4.268294811248779,11.54462718963623,0.2894786596298218,1.0776565074920654,0.47948750853538513,1.6844871044158936,-1.3305214643478394,0.9300500154495239,46.340755462646484,0.13286830357142856,0.14790364045712295,2434.671737306909,1653.101471972794,2273.906249375146,660.702440540881,17.67056065179535,6.776329468542983,0.036494091153144836,0.06824591010808945,4588.450927734375,2648.876873563784,553423.6875,161264.171875,865.645751953125,1787.969970703125,3459.429931640625,5468.961181640625,2.2368507385253906,2.9689434086321853e-05,0.0627664104104042,0.003939622547477484,-0.6497244238853455,8.90371322631836
447.wav,-344.73309326171875,100.51191711425781,7.280327320098877,20.83938980102539,10.798985481262207,-5.9123921394348145,3.405491352081299,-8.137969970703125,-14.35268783569336,-10.188180923461914,-15.14437484741211,-2.513054609298706,-5.360951900482178,-2.927159309387207,51.49521255493164,0.12200671005766621,0.11680281017871147,2282.2180092314125,1316.7347327267848,2381.69781557294,727.9277734614901,19.476395533717433,5.645993792993206,0.04054960981011391,0.0604482926428318,4768.662231942207,2665.2492609864444,1970091.125,205906.953125,602.6082964085821,1415.5670621501865,3317.4791933885263,5737.955850629664,1.2188340425491333,-1.0044883680393468e-07,0.052251774817705154,0.0027302477974444628,0.11864225566387177,12.34689712524414
448.wav,-376.6745300292969,78.11112976074219,1.5262339115142822,14.646746635437012,-15.348897933959961,-21.47373390197754,-19.62430763244629,-4.287948131561279,-28.17767906188965,-16.168258666992188,-12.10704231262207,-12.414186477661133,-9.716222763061523,-5.847011089324951,45.529422760009766,0.1414474072413142,0.12875016468629397,2449.7012420307524,1457.302294664048,2175.2813480076193,571.7574205849627,23.54024457845871,4.855622267542222,0.030336037278175354,0.04017706215381622,4625.320646625992,2271.6824017048602,1974809.375,229124.96875,940.9717018150491,1733.3821921910403,3346.022314895676,5551.240249126699,1.6354913711547852,2.221675643454546e-08,0.051093388348817825,0.002610534429550171,0.03615514561533928,12.533892631530762
449.wav,-310.2301940917969,99.04000091552734,27.578760147094727,32.95683670043945,0.4447553753852844,-6.168426990509033,6.764991760253906,5.995057106018066,-9.360334396362305,-0.35735711455345154,2.6603307723999023,0.27004528045654297,0.34105420112609863,5.886541843414307,1.2376857995986938,0.04390869140625,0.01143943427359337,1937.7133257373607,592.4476134288439,2533.3543962188523,481.50126659819057,17.57112068752759,5.678278112372434,0.005230373702943325,0.003890286199748516,4507.97607421875,1981.9895228713835,12825.65625,2010.6812744140625,221.253662109375,747.740478515625,2902.67578125,5761.20849609375,1.4769928455352783,-0.003670132253319025,0.03337060287594795,0.0011135970707982779,0.5167089700698853,3.094834327697754
450.wav,-353.3746643066406,108.47612762451172,-6.168698310852051,26.282926559448242,10.87415885925293,5.547220230102539,-28.73615074157715,-16.075063705444336,-15.995733261108398,-5.866392135620117,-8.689485549926758,-7.22734260559082,7.843489170074463,-16.987226486206055,39.27878189086914,0.12007035412966252,0.10530657321946739,1780.3145804668409,1123.7595767482007,1622.9155198450205,558.1360388607533,21.785661210795073,7.477647557392221,0.012110302224755287,0.051508743315935135,3367.6610157290743,2041.4005105773576,1652365.125,119161.1953125,616.2301695368006,1311.8807587699823,2561.2750688624,3946.322821554452,1.2626653909683228,-8.115744662973157e-07,0.05010983720421791,0.002510995604097843,-1.0061185359954834,15.122453689575195
451.wav,-318.7434387207031,109.18678283691406,28.825654983520508,32.261436462402344,17.7030086517334,3.20133113861084,2.023621082305908,11.88498306274414,-5.676462173461914,-0.48401927947998047,11.787718772888184,-2.447669744491577,-2.6165435314178467,7.345218181610107,6.622824668884277,0.04077473958333333,0.020827031517593967,1934.9849207636446,1267.1960206430608,2331.3070290872224,936.8374028625589,18.624830779456143,6.555969682580526,0.008822912350296974,0.011611324734985828,4246.7783203125,3063.194955374366,195025.78125,8112.4619140625,146.712890625,1147.576171875,3001.0107421875,5076.380859375,1.2096458673477173,-0.0029538855887949467,0.13795821368694305,0.019032469019293785,0.37197670340538025,5.4100542068481445
452.wav,-268.5920104980469,91.31134796142578,18.383686065673828,39.56293869018555,29.97994041442871,4.165345191955566,-12.951765060424805,1.9985792636871338,-8.36951732635498,0.9082867503166199,9.177477836608887,-2.9963581562042236,-6.101865768432617,10.86502742767334,4.480999946594238,0.0716970783390411,0.060024515531300095,2193.815556375358,1278.1753648840504,2483.487535832531,766.1129412901508,19.056200989124736,6.481096315816888,0.007890524342656136,0.013278632424771786,4603.533350278253,2618.2247244743457,158398.625,13909.49609375,296.4502622003425,1359.2465753424658,3430.8587061215753,5422.974970569349,1.6755661964416504,-0.003389055607840419,0.07257239520549774,0.0052667525596916676,0.48086705803871155,4.252765655517578
453.wav,-326.4051208496094,97.77184295654297,24.804651260375977,13.947303771972656,11.355106353759766,-6.629048824310303,1.6448357105255127,11.814462661743164,-6.394032955169678,3.2418181896209717,-1.0529125928878784,-1.9458380937576294,-1.6517008543014526,6.7848801612854,3.8126864433288574,0.05756786616161616,0.02978669204045742,2025.2560526335424,860.4118557282455,2589.182394798574,638.38812993845,15.884422430496649,5.526393312661218,0.006673010997474194,0.008065462112426758,4334.481534090909,2403.1596159586243,60593.078125,26245.46875,282.54172585227275,943.0020419034091,2885.6667258522725,5858.662553267045,1.6213557720184326,-0.0020590133499354124,0.049596671015024185,0.002459829906001687,0.9787958860397339,8.484966278076172
454.wav,-252.70339965820312,131.58433532714844,-2.3542728424072266,34.24579620361328,-5.212558746337891,-0.794080376625061,-20.128273010253906,-1.0000065565109253,-10.517440795898438,-5.314052581787109,-1.0577481985092163,-4.664034843444824,5.04348087310791,-3.9551355838775635,128.65924072265625,0.09667812549984005,0.09265830335816541,1544.9221527237294,960.6162700023401,1528.322139074588,472.3282689199501,18.83413703002554,6.623507617066631,0.0007433577557094395,0.0010110344737768173,2972.6221827765116,1634.0175420388618,13071914.0,742592.5,518.2021128238963,1073.5190364083494,2116.1159522702737,3643.62324368702,1.05055832862854,-1.9183864878868917e-06,0.11576399207115173,0.013401302509009838,-0.4116489589214325,6.081268310546875
455.wav,-347.662109375,97.62565612792969,30.776403427124023,32.764163970947266,11.930245399475098,-5.156407356262207,-22.460529327392578,4.841236114501953,-0.22838644683361053,-7.005464553833008,-1.9428956508636475,-2.475128650665283,-9.095792770385742,-1.7841376066207886,74.64007568359375,0.10629844016032917,0.14202910133428193,2073.0857961999172,1507.171378129319,2208.8927662783367,550.1098010611211,17.76118532300346,6.667480042320172,0.02422516793012619,0.04725559055805206,3919.764001090735,2453.5969515215675,3281876.25,157211.125,735.3185577912174,1301.0295335334492,2701.3354436763975,4992.98397761333,1.6884006261825562,1.4080494111112785e-05,0.05848908796906471,0.003420973429456353,-0.5009294152259827,5.701234817504883
