,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,age
1856.wav,-359.22998046875,112.51367950439453,-29.03580665588379,-1.2908258438110352,-7.978573322296143,-6.620845794677734,-5.160017967224121,0.28538990020751953,-3.2677981853485107,-9.967954635620117,-0.9183927774429321,-8.015438079833984,-11.458141326904297,1.5723150968551636,52.46068572998047,0.1052606936058039,0.07056850722502728,1797.1001748858375,877.3461032857472,1785.2833226957584,619.2902317041264,15.371389773050135,5.101740111716351,0.01698274165391922,0.03452444076538086,3202.539995409382,1854.4355063781695,944229.0625,656829.1875,626.4035181596972,1232.9272478539565,2413.8379152678895,3941.5930607031814,1.3875313997268677,-3.573000810774829e-07,0.05364054813981056,0.00287730828858912,0.10592571645975113,10.530277252197266,44.0
1857.wav,-248.52781677246094,45.733863830566406,11.157748222351074,20.569934844970703,12.812237739562988,-11.20689868927002,-20.168149948120117,-13.833736419677734,-9.079158782958984,-8.367032051086426,-4.797155857086182,-0.15049776434898376,-19.759645462036133,-6.25439977645874,62.777103424072266,0.19700007803829078,0.1822669570330503,3258.2324353612007,1822.064178132292,2619.75378635638,404.90806856461796,18.571358277243366,5.877179769423926,0.04357556998729706,0.05953960865736008,5935.552158842605,2324.505592165024,2787160.5,807857.625,1422.326619511307,2474.4661693170783,4376.880451841704,7245.456816644701,2.0501787662506104,-9.429675174033036e-07,0.08513819426298141,0.007248512469232082,-0.3786758780479431,5.135834693908691,31.0
1858.wav,-326.024169921875,84.0808334350586,9.344908714294434,23.548025131225586,-3.9543614387512207,-23.119766235351562,-28.966943740844727,-8.496731758117676,-5.588109970092773,-15.05444622039795,-7.262547016143799,-3.779545783996582,-9.277280807495117,-2.422680139541626,48.36465072631836,0.15906871448863635,0.16639930937932754,2390.049461347752,1865.9380049956956,1931.5099418037576,765.2249977591365,19.316038468916325,4.467776447162875,0.02217433601617813,0.05619988590478897,4226.643104299474,2714.8836876521523,2263539.5,278521.875,1099.14826860449,1854.0398236124583,3288.528340883107,4908.7705760203025,1.8239426612854004,1.110309426621825e-06,0.07081376016139984,0.005014588125050068,-0.4244552552700043,8.089579582214355,23.0
1859.wav,-337.1408386230469,81.4039077758789,15.311612129211426,43.87470245361328,1.697579264640808,-11.04698657989502,17.2045955657959,-9.903763771057129,-2.483682632446289,14.736000061035156,-11.873112678527832,11.7882080078125,-4.414058208465576,2.1706197261810303,2.4699459075927734,0.06306578621031746,0.06151957482365357,2140.228307537897,945.7797559399902,2484.731544307391,527.4699838420397,19.868537336732853,5.0309570119952385,0.009056342765688896,0.024968396872282028,4747.55859375,1848.9841645992942,33062.515625,13924.509765625,426.5625,1168.603515625,3161.1083984375,5647.509765625,1.485148310661316,-0.0028165706899017096,0.045559901744127274,0.0020757047459483147,0.32385310530662537,2.545206069946289,17.0
1860.wav,-232.8135986328125,62.113525390625,18.46810531616211,-9.66869068145752,9.351127624511719,-0.2619970440864563,-4.504197120666504,1.711430549621582,-13.78162956237793,0.6704252362251282,-10.65693187713623,0.230355367064476,-12.69939136505127,2.3918635845184326,50.93349838256836,0.22382236411750714,0.16324619813711427,3678.626630089755,1561.4935714004232,3028.955086210234,411.96810347316756,12.322968079343811,4.446394369477425,0.067716084420681,0.06414645910263062,7482.009530543827,1815.5440669560141,790093.75,631131.4375,1360.8328749405327,2719.4017927494647,5717.3112892855015,8432.697375267602,1.5858591794967651,-1.0689095688576344e-06,0.05959053710103035,0.003551031928509474,-0.519324004650116,5.570849418640137,22.0
1861.wav,-225.60401916503906,68.46234893798828,2.448425054550171,17.00505256652832,-6.718019485473633,-21.4603271484375,-29.293928146362305,-8.398465156555176,-18.160364151000977,-6.168845176696777,-10.194664001464844,-9.713753700256348,-7.411738872528076,-2.8456485271453857,100.7225570678711,0.17926824035936006,0.16319464540644973,2822.1807363538915,1750.2475687889,2225.6504017368857,516.140908473613,20.547291883320945,6.239285356433518,0.0472903698682785,0.07430113106966019,4936.985555829155,2479.0693431941754,8668207.0,2125657.75,1267.8367461720989,2223.822528653295,3778.1310860270414,5878.831818588826,2.018022060394287,-4.145615548623027e-06,0.12719295918941498,0.01617804914712906,0.006263021845370531,6.787752151489258,26.0
1862.wav,-321.480224609375,121.10073852539062,32.93962478637695,30.266319274902344,0.4243977665901184,1.1208539009094238,-1.3347866535186768,-2.2862212657928467,-3.96585750579834,-4.771331787109375,-1.6046406030654907,-6.869390487670898,-4.0440568923950195,-1.0539829730987549,80.88844299316406,0.051558944353302286,0.041538699300944934,1460.8508629124296,831.3050562564645,2037.1824479312813,718.0322833782343,16.110387417204667,5.654695963488349,0.00842787604779005,0.01562638394534588,2940.3032759909506,2424.8049886571876,4026715.5,49632.81640625,242.27132643813505,635.6032692104149,1921.7061894713167,3936.856634671359,0.9699606895446777,6.468435913120629e-06,0.09183038771152496,0.008432820439338684,0.47291168570518494,6.539588928222656,21.0
1863.wav,-291.66656494140625,112.93512725830078,31.568552017211914,35.71491622924805,21.705305099487305,1.732857584953308,-5.465174674987793,10.917417526245117,5.1724042892456055,10.113051414489746,2.0938594341278076,-1.6085811853408813,7.988784313201904,3.0992865562438965,104.38849639892578,0.0637360257583682,0.07997652951167943,1639.7300983740977,1287.2732522412566,2142.598001596425,633.2206343017111,14.286775391533842,3.6842714797386,0.009114205837249756,0.021752461791038513,3171.4173640167364,2546.48638009306,6003653.5,308466.5,365.37585398143307,917.05960708682,2081.249080641998,4197.114748136768,1.4279203414916992,-2.2210115275811404e-05,0.08407668024301529,0.007068887818604708,-0.6688662767410278,9.629913330078125,32.0
1864.wav,-367.6173095703125,115.86115264892578,11.759634017944336,33.31699752807617,4.260919570922852,-5.257510662078857,-4.283550262451172,-1.4031013250350952,-11.677765846252441,-5.424737453460693,4.3081207275390625,-5.14557409286499,-4.241974830627441,2.7829885482788086,2.149397373199463,0.048421223958333336,0.06647353862888546,1625.1822245235537,1227.0006455923287,1990.8331167421636,756.962772404587,20.425862299124944,6.595254215986046,0.005640704184770584,0.014842275530099869,3164.728338068182,2377.5890257111696,30798.94140625,3589.474609375,336.7009943181818,989.2223011363636,2179.7474254261365,4005.6651722301135,1.716271162033081,-0.0021922236774116755,0.03821130469441414,0.0014601039001718163,0.8222562074661255,3.178032875061035,17.0
1865.wav,-419.9171142578125,69.3471908569336,-0.6471218466758728,6.476263523101807,-1.89276123046875,-23.91407585144043,-25.21755027770996,-12.145055770874023,-3.7500722408294678,-12.417174339294434,-11.981736183166504,-7.258677959442139,-15.14884090423584,-7.02142858505249,18.173126220703125,0.19627489658884859,0.18074477285957016,2971.7318527944194,1958.883655456299,2424.447980796996,724.3566728299072,18.620840088533875,4.8914302955603235,0.0517764613032341,0.0673663318157196,5282.848291059893,3087.4068468632913,211352.171875,34630.6953125,1268.34080437585,2406.232956638146,4191.87821831794,6128.03139431522,1.8146588802337646,-3.4395918646623613e-06,0.02189750224351883,0.000479500595247373,0.6715714931488037,6.344363212585449,18.0
1866.wav,-299.3611145019531,83.07616424560547,13.954113006591797,38.25212860107422,15.275619506835938,-16.46061134338379,-13.008115768432617,-11.775999069213867,8.606328964233398,-18.95591926574707,-14.493603706359863,6.108684539794922,-15.788248062133789,14.718287467956543,58.4396858215332,0.13238978139671362,0.14657549081371665,2548.8112656224353,1704.1459550786979,2311.803051809773,517.5447132691083,16.969325466452034,5.954901426458016,0.022765591740608215,0.03968856483697891,4740.64081756162,2450.066047379142,2378281.75,421301.3125,991.6090586487676,1843.2118590448943,3500.8034633582747,5624.432218309859,2.1708626747131348,3.967505108448677e-06,0.06733949482440948,0.004534607753157616,-0.20020850002765656,3.6720118522644043,19.0
1867.wav,-298.51007080078125,74.89779663085938,14.657798767089844,27.317358016967773,0.5458173751831055,-0.9179959297180176,-10.407844543457031,1.2521501779556274,17.307950973510742,-4.924768447875977,10.790300369262695,5.2731032371521,-0.86732417345047,12.04263973236084,2.2324321269989014,0.13126020289179105,0.13023311042451788,2647.611111488543,1614.7862096656092,2430.1757174509817,545.8993108616196,18.838795252115442,4.6343518984047885,0.027408424764871597,0.045510247349739075,4974.491312966418,2589.1936745104344,35080.77734375,8484.8203125,1084.8556290811566,1880.619971431903,3663.858442164179,6020.458619986008,1.5840574502944946,-0.0027179974131286144,0.03871475160121918,0.0014988320181146264,0.1364583522081375,3.27260684967041,35.0
1868.wav,-265.0190124511719,87.05152130126953,-61.63320541381836,30.981552124023438,-12.262482643127441,-2.870713233947754,-34.517791748046875,16.695167541503906,-6.994626998901367,-10.46102237701416,-4.634317874908447,-3.414602756500244,0.41044145822525024,-11.793593406677246,43.96779251098633,0.1710761347903481,0.07950455556481932,2322.140942397005,723.0013826034126,1707.6399546589826,391.56919708533565,15.203682878227582,4.023259711167429,0.003989460412412882,0.00532781844958663,4063.3018010779274,1481.4291892658155,885338.875,1144972.125,1021.1917152887659,1969.7429415545887,3274.8299514191062,4668.116779568829,0.9382404088973999,1.820203692659561e-06,0.06422895938158035,0.00412535946816206,-0.7219229936599731,14.269697189331055,18.0
1869.wav,-311.46307373046875,97.49039459228516,-3.043717861175537,34.83998489379883,-16.879907608032227,10.397135734558105,-18.8099422454834,1.1790269613265991,-10.624739646911621,0.8846085667610168,-4.498462677001953,-0.8037344217300415,-2.020860433578491,-6.12509298324585,72.31106567382812,0.11171262813975956,0.09164359446518057,2174.637327207967,973.4209244498605,2112.847950412139,458.77648133509126,19.888042716354274,5.764046533156199,0.005540765356272459,0.007568474393337965,4639.693355601251,1685.2739653220726,2805191.0,213510.40625,528.4649309655432,1400.2684184132138,3396.5784881185596,5454.210571446302,0.864686131477356,8.471945420751581e-07,0.04842984303832054,0.002345449524000287,1.122626781463623,15.542043685913086,25.0
1870.wav,-376.2496032714844,97.7578353881836,37.13798141479492,36.63304138183594,18.346426010131836,3.058089256286621,4.490492343902588,-0.4078124463558197,5.8461456298828125,3.5152690410614014,-4.26903772354126,7.028707981109619,-7.8423004150390625,9.307557106018066,0.9924745559692383,0.05657958984375,0.04377290319220709,2009.7489528728074,1068.3166729626964,2646.8185914127603,676.465377660094,16.354060138309194,5.607773429562537,0.007906449027359486,0.01096254400908947,4655.657958984375,2438.4449427704485,6416.23388671875,285.3165588378906,187.29400634765625,871.197509765625,3031.695556640625,5763.496398925781,1.8170706033706665,-0.00268527097068727,0.02384963445365429,0.0005688050878234208,1.1034663915634155,6.262372016906738,21.0
1871.wav,-367.42529296875,61.452606201171875,-0.11307381838560104,35.10831069946289,4.5375895500183105,4.552865028381348,-14.619961738586426,12.18880558013916,-16.624277114868164,8.061457633972168,-11.071253776550293,1.1452091932296753,-5.695008754730225,5.925907135009766,44.03132629394531,0.1911035683307633,0.19060177881494184,2898.038496294517,1886.0480132473122,2188.8710405001316,559.4503352198635,23.792375673543283,8.932548186876016,0.041612688452005386,0.0853983461856842,4907.851972852014,2795.641209715453,1011437.125,342666.75,1358.4761596773806,2489.334574679549,4014.4398732652276,5647.891882408924,1.7252368927001953,-0.0002151420048903674,0.04665293172001839,0.0021764962002635,-0.4715951681137085,8.663107872009277,25.0
1872.wav,-253.1726531982422,135.3616180419922,-32.46886444091797,34.009254455566406,-10.600104331970215,-6.819709300994873,-11.953302383422852,-6.284631252288818,-1.8034294843673706,-0.1290258765220642,-4.265285968780518,-7.007135391235352,-0.9666455984115601,-8.125345230102539,54.19007110595703,0.09181362477260915,0.0579153608395203,1601.1639359037913,669.0935105086496,1489.8651177026777,481.25817058794706,20.25780301233374,5.16559785126245,0.0017720346804708242,0.002874376019462943,3141.329480208875,1412.5495092588926,2137978.75,303704.03125,504.832740831276,1071.780490676975,2377.415596373116,3706.8558595780273,1.0786844491958618,-2.727619857978425e-06,0.06982193887233734,0.00487510347738862,-0.49383068084716797,5.209744453430176,27.0
1873.wav,-305.6487731933594,120.05033874511719,-15.071773529052734,27.84903335571289,-20.56498146057129,-6.816168308258057,-29.56519317626953,-6.876236438751221,-5.895703315734863,-6.962093830108643,-2.622809648513794,-6.565989017486572,-7.414840221405029,-6.53796911239624,39.324485778808594,0.13261675965224534,0.12128373796863899,1860.2661729311558,1238.692009129723,1542.9004090269757,529.8283775649663,22.285749454499022,7.296396964417263,0.0016843004850670695,0.0023972659837454557,3364.828320740348,1883.372310780717,1328327.625,153274.46875,808.5446544701533,1491.133042468168,2552.828448025055,3922.49818699514,1.373362421989441,7.198548814812966e-07,0.056464530527591705,0.003188243368640542,-1.2671630382537842,10.37368392944336,20.0
1874.wav,-276.16619873046875,82.40507507324219,5.089398384094238,21.943904876708984,9.128527641296387,-3.160159111022949,-6.561718463897705,-6.8938307762146,-2.492831230163574,-3.636106491088867,-15.83115291595459,-13.950693130493164,-9.972172737121582,-10.679978370666504,80.55116271972656,0.13526802862888648,0.1474791089143757,2465.932919448516,1656.132654474729,2263.813613144087,543.9853649915011,21.740830937371495,4.98237877279516,0.028031641617417336,0.043747153133153915,4511.7821418282265,2507.957475318267,1590684.625,508839.78125,951.5324722918926,1812.5647687601681,3329.098596800434,5443.237198769659,1.7481467723846436,3.4512809179432224e-06,0.07835670560598373,0.0061397734098136425,0.10599484294652939,7.316047668457031,29.0
1875.wav,-345.352294921875,117.2749252319336,26.56952476501465,31.788915634155273,8.306793212890625,3.868077516555786,8.024024963378906,-3.519440174102783,1.5491560697555542,5.308019161224365,-15.122285842895508,13.170008659362793,-16.047351837158203,3.3286995887756348,3.0908279418945312,0.046236478365384616,0.02740149442849553,1423.9028576573064,619.5178673317237,2104.5610018295665,587.3246634084152,17.147393113647666,6.360848152072243,0.002787634264677763,0.005670605693012476,2842.3828125,2008.063445895537,51161.640625,7134.89501953125,227.7550330528846,501.7236328125,1759.7596153846155,4171.147085336538,1.7077220678329468,-0.002505855867639184,0.055557187646627426,0.0030866009183228016,1.0154259204864502,4.9034423828125,23.0
1876.wav,-309.80926513671875,74.77664184570312,-13.134550094604492,6.884651184082031,-14.714951515197754,-13.508771896362305,-10.37761402130127,-23.57842445373535,-13.132194519042969,-16.836702346801758,-17.626344680786133,0.3436008095741272,-12.642583847045898,-6.856046676635742,42.668792724609375,0.17909983407079647,0.16968302362943793,2844.1512681910144,1889.1310250822996,2123.517387500023,609.9906867830712,19.913742858544268,6.034762753061839,0.03632352501153946,0.0553341880440712,4871.278475871129,2553.633373916446,1196208.125,622181.125,1359.714852392146,2369.446340915376,3886.3832186808627,5613.305880116151,2.3396103382110596,1.2071212722730706e-06,0.054444655776023865,0.0029642207082360983,1.0605734586715698,12.93972110748291,30.0
1877.wav,-320.3692321777344,70.50531005859375,33.17043685913086,31.461336135864258,10.878740310668945,-1.4616442918777466,4.607630252838135,5.5127339363098145,-7.396574020385742,2.368091344833374,6.682865619659424,-6.109231948852539,1.453247308731079,6.233835220336914,2.081587791442871,0.0880402595766129,0.09215199285548685,2619.409343709319,1403.484858687663,2858.8488205955655,456.522770241721,15.416856855998136,4.2617567726324515,0.020769843831658363,0.03219911456108093,5687.7177576864915,2204.7582684679373,45463.59375,1188.8758544921875,535.2042905745968,1628.708968623992,3850.7966072328627,7096.926978326613,1.4871559143066406,-0.0025108547415584326,0.03904376178979874,0.0015244153328239918,0.7122955322265625,2.525665283203125,22.0
1878.wav,-288.8645324707031,95.67564392089844,14.60403823852539,23.522594451904297,3.985602617263794,-2.004779577255249,-0.7482357621192932,5.366515636444092,2.3148300647735596,-5.26849365234375,2.2582828998565674,-4.52423620223999,2.382211446762085,1.9604716300964355,3.5382497310638428,0.05624505537974683,0.023931151104072283,1964.1437863316667,689.9753679193979,2502.347474240375,442.47015145374536,17.944149658166552,5.096691728341587,0.009982975199818611,0.014785516075789928,4277.47540051424,1883.326200476102,107852.3125,13040.7138671875,322.18033030063293,897.9890847507911,2617.919612836234,5699.484523338608,1.4237618446350098,-0.002649021102115512,0.05466245487332344,0.0029879838693886995,0.5043448209762573,4.647327423095703,35.0
1879.wav,-301.1989440917969,112.12914276123047,31.3673038482666,26.62105369567871,9.298059463500977,3.7697560787200928,-3.609771966934204,6.75219202041626,-0.11440812051296234,-4.234564304351807,11.990996360778809,-2.901942014694214,-5.704711437225342,9.371026992797852,4.515612602233887,0.04661493716032609,0.01533579855225343,1608.5568337852603,650.934276871997,2345.977280544489,561.1021381463137,18.388403670148644,6.121777189714541,0.003763145301491022,0.005197786260396242,3548.7654976222825,2122.1281000934973,55921.5546875,8311.642578125,221.6515582540761,575.7791270380435,1971.9264818274457,5070.835279381793,1.4033817052841187,-0.002543252194300294,0.05613619461655617,0.003151272190734744,0.7297030091285706,7.204756736755371,15.0
1880.wav,-293.0249938964844,119.27767181396484,39.91054916381836,37.27886199951172,7.797730922698975,-0.9525583386421204,4.866576671600342,8.068610191345215,-2.62442946434021,-6.547505855560303,-2.4674837589263916,-1.9360460042953491,-9.028287887573242,-0.3032817840576172,4.471093654632568,0.039133707682291664,0.01971123470227316,1285.5089682585456,710.0272366397352,2082.5752422547357,502.2960793193032,19.4717171538081,4.798428164730066,0.002297626342624426,0.005607102997601032,2522.9736328125,1954.7156455394395,252278.5625,4246.26220703125,183.929443359375,554.47998046875,1200.0274658203125,3694.0658569335938,1.4959088563919067,-0.0030132592655718327,0.10700319707393646,0.011449683457612991,0.5333460569381714,1.0149898529052734,26.0
1881.wav,-307.3485107421875,77.34220886230469,-20.352977752685547,28.297815322875977,9.890433311462402,-3.657837390899658,-0.7706885933876038,-14.436261177062988,-1.347517967224121,-8.031512260437012,-1.478615403175354,2.8313045501708984,-3.37239146232605,3.9897477626800537,54.01715850830078,0.16597065730886185,0.15534301873525644,2690.0816605078335,1655.4147553201956,2195.262390565448,677.4997259783513,14.687711612032098,4.35352940801436,0.03939702734351158,0.06535018235445023,4870.273619916105,2665.441194493327,1402004.75,823125.0625,1093.1421301449827,2172.8236698047895,3791.125265563912,5637.068925289151,1.8439029455184937,-1.206948309118161e-05,0.060526151210069656,0.0036634148564189672,-0.8269632458686829,6.638815879821777,28.0
1882.wav,-348.9169616699219,72.3484115600586,32.26059341430664,31.14719009399414,13.12695598602295,3.78020977973938,10.392504692077637,23.292741775512695,-7.565489768981934,-0.32300108671188354,19.44956398010254,0.35292017459869385,-4.756753444671631,8.877806663513184,2.5738744735717773,0.07817578125,0.08191823558009927,2648.6206652023648,1246.9354448451406,2796.9555584138793,539.7158033755879,17.616229665776782,4.896496847096542,0.01822570152580738,0.022132502868771553,5737.0482421875,2324.4682168829295,27845.48828125,5809.10595703125,516.5384765625,1682.0876953125,4051.4291015625,6883.734375,1.4244425296783447,-0.0025169835425913334,0.025609074160456657,0.0006558246677741408,0.34907081723213196,8.86392879486084,25.0
1883.wav,-120.80843353271484,122.80239868164062,-9.365228652954102,20.969341278076172,-8.070036888122559,6.186493396759033,2.8310418128967285,2.1128506660461426,-1.4912922382354736,-0.7716550827026367,0.28356897830963135,-1.2777061462402344,-6.753631114959717,0.21268023550510406,20.72630500793457,0.04469318631329114,0.021861303562442345,1533.074500080996,498.25866403532603,1973.8957449922952,434.90587861538205,17.578306098838855,5.013068177198443,0.007136709988117218,0.01098962314426899,3190.0486427017404,1332.5031488696604,3009415.0,429417.625,350.11897992484177,678.9773289161392,1942.7582946004748,4263.301646558544,1.8839988708496094,-0.0027911195065826178,0.30378350615501404,0.09228441119194031,0.048840951174497604,-0.7012755870819092,32.0
1884.wav,-287.6634521484375,80.2818832397461,-12.789576530456543,40.69137954711914,2.6123459339141846,-11.51458740234375,0.6215012073516846,-2.5742435455322266,2.718677282333374,1.1447964906692505,-2.611616373062134,5.555840492248535,-4.160040855407715,-0.652174174785614,3.5553057193756104,0.06502384334415584,0.028389916115093217,1997.449927498369,592.495966659628,2199.3401460298237,421.9955612802196,19.088008523197782,4.596593457917987,0.006230789236724377,0.011982944793999195,3911.492365056818,1317.5364728233008,54287.34375,14072.935546875,413.18581321022725,1159.017666903409,2839.306640625,4842.733487215909,1.592405915260315,-0.0025260201655328274,0.04936505854129791,0.002436908893287182,0.48389604687690735,0.9330191612243652,19.0
1885.wav,-294.9681396484375,99.61199188232422,-23.794967651367188,23.38401222229004,7.9858245849609375,-3.8021481037139893,7.862643241882324,-11.558460235595703,-6.585989952087402,-8.273234367370605,-7.12871789932251,0.4538307785987854,-4.512040615081787,0.09003251045942307,48.63296127319336,0.1341331154599835,0.10054261377712946,2285.9426896045347,1115.9667968268845,2070.659579350567,538.3287389734992,16.449156145472468,4.772793898304251,0.033595893532037735,0.041495174169540405,4147.9665019724625,1952.5375382720915,1522220.375,631788.875,871.7926931853342,1688.6686117342203,3079.7455136138615,5031.138746809252,1.6861783266067505,-1.1667381841107272e-05,0.05435642972588539,0.002954621333628893,-0.8453275561332703,12.611029624938965,34.0
1886.wav,-379.0008850097656,80.74445343017578,14.192272186279297,32.32969284057617,0.9614555239677429,-3.041722536087036,-17.16889190673828,-12.694992065429688,-11.010875701904297,0.582769513130188,-6.730336666107178,0.494677871465683,-1.7791575193405151,-11.229484558105469,40.97944259643555,0.1574356742527174,0.1420337029906525,2503.025394106745,1789.860566134864,2028.7960345632898,918.1660936797851,17.11508242676749,5.920302820760142,0.023314127698540688,0.03545864298939705,4676.8829876443615,2922.0597878290487,2004842.125,175389.359375,992.3646877122962,1934.828517747962,3672.160113790761,5358.4322722061825,1.9261411428451538,8.068757779255975e-06,0.06303960829973221,0.003973992541432381,-0.3147243857383728,9.692781448364258,18.0
1887.wav,-256.2644348144531,108.25480651855469,4.756546497344971,31.57356071472168,12.167140007019043,5.431845188140869,-27.82059669494629,2.249058246612549,1.727256417274475,-7.62490701675415,0.16146120429039001,7.831775188446045,4.0351691246032715,3.9467051029205322,56.691131591796875,0.07805567924222798,0.057152645159167424,1891.1772313132005,853.2540798226007,2156.0340972639956,524.3218640608335,17.772196591571763,3.6476248224526926,0.00978532899171114,0.016072653234004974,3737.3161228950776,1824.0572937159252,3034827.75,308580.875,438.75296004695593,1096.2408668636658,2635.5413343992877,4738.319983605894,1.2920000553131104,-1.3549222330766497e-06,0.0745013877749443,0.005550457164645195,0.4856947660446167,6.754912376403809,68.0
1888.wav,-314.4518737792969,130.33901977539062,24.760852813720703,37.57853698730469,21.8767032623291,3.136129140853882,5.6033148765563965,3.6160473823547363,1.5769203901290894,-8.030074119567871,-12.080409049987793,-3.373445510864258,-5.091895580291748,-5.152145862579346,146.10800170898438,0.05891137317598453,0.06550963676599894,1326.3552938248904,1116.4595764908443,1730.048735552033,772.5727726411,19.954520639414742,6.968043296168219,0.011606436222791672,0.029925860464572906,2559.0515909315664,2357.271566232262,5481962.5,243533.6875,320.4237539556962,744.3492261669304,1660.2977897547469,3380.5236043809336,1.4639623165130615,7.76175602368312e-06,0.1366092711687088,0.018662091344594955,-0.8987595438957214,4.903934478759766,21.0
1889.wav,-281.5992431640625,130.29930114746094,-5.88445520401001,43.628971099853516,7.075694561004639,7.019599914550781,-8.710304260253906,-6.856072902679443,-7.21910285949707,-6.744539737701416,1.561780333518982,-4.126463890075684,-6.990715980529785,-13.708436965942383,68.54777526855469,0.07482187235617598,0.06856220978102157,1374.5342810285533,795.0161309071884,1434.1413878716573,424.91917783566464,21.786607670073362,6.721447098052382,0.0010641476837918162,0.001777123543433845,2677.4679890743973,1477.0858185424686,2301191.5,187090.96875,394.26529782677665,923.4683583835659,1880.1656190513959,3308.862676475254,1.034293532371521,-6.352930995490169e-06,0.07511819899082184,0.005642744246870279,-0.4100601077079773,5.701333999633789,39.0
1890.wav,-328.88299560546875,61.44196319580078,-5.436611652374268,-1.6130870580673218,-8.326253890991211,0.6594678163528442,-36.03052520751953,-5.346543312072754,-19.018369674682617,-10.90908432006836,-10.89213752746582,-10.210919380187988,-14.533823013305664,-5.028230667114258,34.20343780517578,0.21474945769180584,0.15509529970080704,3147.9076941560716,1677.1561973189605,2378.382121908366,628.5193131011231,21.312526530107693,5.999505910472743,0.06929580122232437,0.08876500278711319,5572.109660425365,2554.103716231839,709772.8125,588714.25,1387.6553529488517,2572.4872628930716,4466.150412031902,6424.312022931889,1.7563179731369019,-4.0884669942897744e-06,0.047917380928993225,0.0022960754577070475,-0.7962989807128906,14.440664291381836,22.0
1891.wav,-395.88726806640625,82.06356048583984,38.64944839477539,31.145170211791992,15.764056205749512,3.516559362411499,-0.2645559012889862,9.500653266906738,3.9139044284820557,7.941459655761719,2.702488422393799,7.6694183349609375,-2.761242389678955,9.543460845947266,1.300742745399475,0.09673988655821918,0.10348734983081842,2381.795013687171,1658.2300928090528,2532.438631657811,820.5498409031161,17.948476823005706,5.445586967046531,0.014356164261698723,0.02881506457924843,4595.569014875856,3029.90064799046,5942.10205078125,1117.8187255859375,557.0610150898973,1785.3385193707193,3445.607475385274,5583.294092465753,1.8238203525543213,-0.002474009757861495,0.01891636662185192,0.00035782891791313887,0.7197747230529785,1.9740276336669922,15.0
1892.wav,-262.364501953125,51.88266372680664,-16.028480529785156,22.539690017700195,-0.1793728470802307,4.092803955078125,-1.8882447481155396,-4.588149547576904,-2.069035291671753,-5.12512731552124,-3.5007174015045166,2.4927165508270264,-3.6978583335876465,6.400267601013184,25.690385818481445,0.22327992117297818,0.11416236445401695,3319.519782757195,1372.986314661625,2391.9905275426463,459.66178163308456,16.148685124099888,4.457544206127829,0.07414654642343521,0.07272086292505264,5764.748068186377,2099.019810249977,220265.234375,670310.125,1518.7956940990052,2848.574644977535,4554.673271521983,6674.408421253209,2.0889177322387695,7.513562013627961e-05,0.04253294691443443,0.0018090514931827784,-1.0125807523727417,19.784408569335938,28.0
1893.wav,-304.3067932128906,81.77892303466797,-4.929472923278809,22.09714126586914,-6.76723051071167,2.527381181716919,-5.11249303817749,-9.572169303894043,-13.58651351928711,-9.55700397491455,0.3452967405319214,-5.671370506286621,-8.581969261169434,5.741661548614502,63.07832336425781,0.15632789920520232,0.15390905215796707,2577.552093845159,1616.7608178393193,2181.7338969615394,502.4403034704551,18.459264642465847,5.944583409741841,0.03758196160197258,0.05395897477865219,4608.329513638006,2483.1940171736105,1794859.0,763696.5625,1067.6672433842125,1920.3385228504335,3566.5021140037934,5490.120405075867,1.7264639139175415,-3.878485586028546e-06,0.0480104498565197,0.002305003348737955,-0.18043461441993713,6.81919002532959,53.0
1894.wav,-288.47918701171875,102.7233657836914,8.637782096862793,37.86146545410156,15.617098808288574,4.779779434204102,6.383001804351807,2.4027183055877686,-2.158806085586548,13.956377983093262,-3.6735329627990723,-2.2048075199127197,1.8737776279449463,-8.709598541259766,2.952044725418091,0.08212425595238096,0.10031158168963968,2051.386184602496,1425.030140958722,2242.335293672537,690.5249813788548,19.447141615543785,5.719617801387969,0.020750965923070908,0.0504877008497715,4235.0341796875,2478.6052313103864,36901.296875,6984.5830078125,510.1318359375,1322.9248046875,2877.4169921875,5192.0654296875,1.5401805639266968,-0.0024186621885746717,0.05396265536546707,0.002911968156695366,0.7198597192764282,3.2593579292297363,29.0
