,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd,age
1130.wav,-521.9973754882812,30.406063079833984,-9.720270156860352,11.85143756866455,-19.278345108032227,-14.193942070007324,-5.943500518798828,-10.71065902709961,-0.5872780680656433,-11.65651798248291,-6.775900363922119,-7.420388698577881,-11.827343940734863,2.446601629257202,21.555070877075195,0.18661929639570551,0.18051161413835146,2724.567535367833,2323.575232576909,1234.9048560202639,850.2764978694522,24.526929018489394,8.06768151467692,0.10103113949298859,0.29123562574386597,3954.249095331672,3121.4829266174515,93143.1953125,272042.0,1854.8425218078987,2554.099166027607,3413.7172581959358,4303.587519171779,1.609653115272522,-3.181278543706867e-06,0.021965941414237022,0.0004825025680474937,-0.2833045721054077,17.10845184326172,0.015024253449307842,3.671380067814183e-05,0.007200917784411392,0.007191069970724712,0.021602753353234177,0.12686710904103798,1.218190912606089,0.052429959801083934,0.06903996071649113,0.11591820130398921,0.1572898794032518,0.016315272077918053,0.02643514610826969,29.0
1131.wav,-598.8186645507812,97.55886840820312,21.415889739990234,25.03714942932129,6.382936477661133,-10.97020149230957,11.125716209411621,-10.09426498413086,-5.581267833709717,-5.661284923553467,-3.292375087738037,-3.3012638092041016,-18.816707611083984,-7.3009257316589355,0.7701680660247803,0.046713775058962265,0.030395538092664688,1437.360793481016,639.7901179991908,1928.0222499197882,653.2023354143089,17.26681857482398,3.876911199231775,0.0004985647974535823,0.0008340017520822585,2637.0048091096696,1697.7438441839822,1853.481689453125,1575.699462890625,352.96170216686323,795.3065116450472,1623.4206865418632,3529.718593381486,1.9864003658294678,-0.0002707242965698242,0.008884813636541367,7.893990550655872e-05,0.05883324146270752,8.859296798706055,0.014237992035482424,3.1732911298614194e-05,0.007786711005351943,0.006763203869331915,0.02336013301605583,0.077846775907988,0.7577676622475296,0.0276051380423036,0.03489458514098407,0.06908659437397478,0.08281541412691079,0.008701854385435581,0.009068122133612633,18.0
1132.wav,-552.723388671875,50.28727340698242,3.4936535358428955,9.935750961303711,-2.4384708404541016,-20.37798309326172,-24.814485549926758,-20.295948028564453,-17.471149444580078,-12.761478424072266,-15.420074462890625,2.740736484527588,-2.7219948768615723,-6.749244689941406,11.208883285522461,0.19881872615903756,0.20098418353109054,2784.8651308740746,2555.389398365173,1307.0204050324364,774.8325859219236,22.520931156090594,7.432687245493523,0.0796891301870346,0.2636184096336365,4060.3230221170775,3160.7887442936362,57894.6015625,113955.640625,1883.6750728983275,2609.7130144146126,3538.673594300176,4397.310068909551,2.091728687286377,-5.112970669074457e-08,0.017944911494851112,0.00032201982685364783,-0.7429182529449463,21.910322189331055,0.01400276039217797,3.185699978054208e-05,0.006274230247357051,0.006987880815582345,0.018822690742071154,0.09436319270890826,0.936179785257458,0.030166748985685804,0.04457956553022561,0.08487789082971588,0.09050024695705741,0.014344682916998863,0.020934894680976868,23.0
1133.wav,-501.1900939941406,47.025596618652344,9.824347496032715,24.068300247192383,-12.49803638458252,-1.6037722826004028,-16.200328826904297,-8.714431762695312,-9.544177055358887,-4.50510835647583,-1.4170411825180054,-1.4329420328140259,3.1885592937469482,-0.8601070642471313,20.971389770507812,0.21925281080928766,0.20293491549012405,2512.3839054220516,2318.1939924866842,1131.8559722425466,816.9199022426534,18.727630551050733,7.417239867731405,0.06018367037177086,0.2095528393983841,3483.291711282687,2814.594965006059,448224.625,182351.53125,1861.6415231909377,2376.9821400896076,3046.6278654052076,3800.988978668846,1.1249932050704956,1.806085805355906e-07,0.03126794472336769,0.0009776843944564462,-0.3051038384437561,26.6579647064209,0.03537152555586225,0.00014037839047885777,0.017673846360109897,0.019341417655620828,0.053021539080329694,0.18261993166297896,1.5407486168851632,0.08169939890418733,0.1075859573616999,0.14426436045184104,0.245098196712562,0.02084631286561489,0.03899744898080826,41.0
1134.wav,-414.9578857421875,97.9179916381836,-9.147584915161133,24.688283920288086,16.01013946533203,-25.50381088256836,-8.739444732666016,-6.9019694328308105,-12.638351440429688,-7.917476654052734,-6.93521785736084,-3.2900099754333496,-14.51214599609375,6.092315196990967,1.9511997699737549,0.06291077628968254,0.04710181579209244,1598.79497450273,1002.9952344635489,1760.0032220269306,677.9387142729383,16.612561824586304,6.601965763467211,0.002731161192059517,0.007314163260161877,2884.08203125,2111.0868648201913,29470.4140625,7504.29931640625,523.974609375,1023.33984375,2101.5380859375,3552.8076171875,2.69555401802063,-0.0003218674100935459,0.034311022609472275,0.0011772463330999017,0.7079181671142578,3.0454654693603516,0.01152109618933066,2.645688150943111e-05,0.005082018411381678,0.005115738676927729,0.015246055234145033,0.07936012080659499,0.7534770250729995,0.02819138544021231,0.03360200066802994,0.06732679596919783,0.08457415632063693,0.03729432448744774,0.03104398585855961,17.0
1135.wav,-534.5669555664062,70.3553466796875,-1.9971963167190552,22.107318878173828,-8.075408935546875,-15.748810768127441,-4.832993507385254,-22.977418899536133,-16.099504470825195,-10.28044605255127,-10.54035758972168,-6.286538124084473,-10.510152816772461,-4.486260890960693,21.843095779418945,0.18326232807230186,0.2089883835972831,2251.9959070070054,2323.450037969576,1051.9122708595219,568.0902700819385,24.90350040162933,8.109593605234044,0.1366211473941803,0.33022475242614746,3217.6978280130165,2817.2312939086837,282983.53125,266592.28125,1506.9066271211004,2064.2915928343696,2823.4368618584,3514.05171334844,0.9433896541595459,-4.693958715051849e-07,0.02858627773821354,0.000817175314296037,0.1123092919588089,21.63880729675293,0.014175941317935916,3.329667582167456e-05,0.005406427004313953,0.005920154396310571,0.016219281012941858,0.09503214681506691,0.9350801022436988,0.0332163050498405,0.04631063238969988,0.08920732932469035,0.09964891514952151,0.021014941856265068,0.03453581780195236,37.0
1136.wav,-439.7150573730469,93.61474609375,27.21651268005371,43.679420471191406,18.03150749206543,1.8363854885101318,-14.438802719116211,-0.9165822267532349,-3.8278329372406006,-7.755059719085693,-2.461186647415161,1.124031901359558,-4.676117897033691,0.48419979214668274,1.3628430366516113,0.11556570870535714,0.09721637764411009,2228.442343578045,1783.8398483464568,1936.746485142652,1236.1089360984429,17.960094089881576,7.889457859956834,0.0043429057113826275,0.01153636071830988,3989.410400390625,3236.6642044279074,13153.83984375,4172.083984375,634.6527099609375,2033.1573486328125,3349.3743896484375,4621.9482421875,2.8248097896575928,-0.000479440699564293,0.027618877589702606,0.0007628023740835488,0.2519214153289795,4.320352554321289,0.012961562931978475,3.406214453072316e-05,0.004412266649847524,0.0037964190644319035,0.01323679994954257,0.07335882895738167,0.6885370611240123,0.018446708386752216,0.03241281410319229,0.0715771711198672,0.055340125160256645,0.02845624089241028,0.02675960771739483,23.0
1137.wav,-569.0428466796875,43.949806213378906,10.919173240661621,28.959793090820312,1.2392843961715698,-3.657644748687744,1.960321068763733,-4.048872470855713,-4.477139949798584,-12.482589721679688,-8.429616928100586,3.186394691467285,-10.9516019821167,-2.419830560684204,1.167905330657959,0.16521960346638656,0.20048955483350278,2915.0179334985196,2200.5200109016496,2236.774488241338,666.9575056822111,15.612045499275187,5.309219072361892,0.0013045489322394133,0.0016554939793422818,4750.695082720588,3009.407916970112,11135.10546875,6956.35546875,1410.6057559742646,2265.9624885110293,3890.2717141544117,5719.055893841912,1.6537024974822998,-0.00013219867832958698,0.015842095017433167,0.00025097199250012636,0.043563783168792725,13.362056732177734,0.011032987166872265,2.259651527997935e-05,0.005180382867867055,0.005948576478265061,0.015541148603601165,0.08433022080217102,0.8575736801498937,0.022339415482591888,0.040527448606932776,0.09026470372354908,0.06701824644777567,0.011426199227571487,0.01927182823419571,18.0
1138.wav,-350.968505859375,83.7634048461914,8.365087509155273,39.054443359375,3.9309701919555664,1.8564157485961914,-6.9200873374938965,-7.354224681854248,-7.578012466430664,-1.2295492887496948,-11.384589195251465,1.650935411453247,-9.012345314025879,-5.264575481414795,3.8177075386047363,0.10628806938559322,0.1479546250796862,1974.5432483282834,1912.3970767965304,1652.2227352116486,983.1540370747948,14.0432494818842,4.041207134529446,0.001746241468936205,0.006883184891194105,3466.663218352754,2864.0055357157316,122105.0,36217.46875,925.927734375,1650.2097954184321,2730.5196471133477,3983.0951238082625,1.9474633932113647,-7.425437070196494e-05,0.07462151348590851,0.005568370223045349,0.12983338534832,1.4008994102478027,0.018212353011116768,3.8913294068333207e-05,0.006677719243082587,0.007614895337439036,0.020033157729247762,0.1075607565344502,1.02673763652221,0.03524782309607894,0.0546175399925738,0.09992249074334203,0.10574346928823683,0.08140469342470169,0.06715670228004456,21.0
1139.wav,-485.58056640625,55.7802734375,27.556428909301758,26.07108497619629,19.217622756958008,-5.504682540893555,-3.491544246673584,7.885946273803711,-13.98334789276123,-0.06821209192276001,-0.9830400943756104,-16.96923065185547,-0.5049840807914734,1.9475221633911133,0.5312029123306274,0.1129608154296875,0.08523988286158664,3007.899979396818,1252.4110901088952,2812.668757924933,428.72535843941586,20.039978353720056,7.193393025316239,0.008963944390416145,0.016419054940342903,6287.6953125,1893.790776618109,2411.68603515625,966.5540161132812,966.6389465332031,2068.3650970458984,4506.159210205078,7460.750198364258,2.3668503761291504,-0.0006063454202376306,0.009971566498279572,9.943213080987334e-05,0.6511929035186768,7.6103925704956055,0.015274086685037576,4.186649127376035e-05,0.006458249178334085,0.005645083750148897,0.019374747535002255,0.07207704788099885,0.7697651592196011,0.026215320084512942,0.036762157767752573,0.059424377057263014,0.07864596025353883,0.009604217484593391,0.010343638248741627,15.0
1140.wav,-487.8317565917969,140.37355041503906,21.31540298461914,39.39046859741211,39.85945129394531,-9.362530708312988,-4.359067916870117,4.617715835571289,-11.993063926696777,-6.364094257354736,-8.731853485107422,-5.407947540283203,1.3277899026870728,-6.851862907409668,1.241973638534546,0.037661345108695655,0.05056481228439557,1092.8532724321524,1009.7956366469581,1324.0090899145432,681.7163936495688,21.63986942623103,6.131558098499112,0.0009056268027052283,0.0030721076764166355,1981.0546875,1670.659952916327,9920.919921875,593.6054077148438,375.5827530570652,657.0747707201087,1399.9702785326087,2587.5732421875,1.9141467809677124,-0.0004194255452603102,0.021901849657297134,0.0004796910216100514,0.954037606716156,6.876741409301758,0.01643449258466561,7.370543322664351e-05,0.008132080158337255,0.006817992853317092,0.024396240475011766,0.08908123777158466,0.8943683578774125,0.026002943271553794,0.03801451713159856,0.10442789322016498,0.07800882981466138,0.02083464153110981,0.02292325161397457,17.0
1141.wav,-511.2733154296875,47.71278381347656,-16.319997787475586,35.01898956298828,-7.191469192504883,-13.815671920776367,-4.832392692565918,-11.951946258544922,-9.08393669128418,-13.344625473022461,-6.857064723968506,-0.06012898311018944,-5.561850070953369,2.6694681644439697,17.706928253173828,0.17828964446007503,0.14830449556713948,2470.0515207358094,1898.8035191546992,1214.7465839497097,648.3890722380553,17.282432385345032,6.184802388758908,0.0682600662112236,0.24393977224826813,3580.697033259646,2434.736761736864,51593.359375,443267.5625,1671.2465930215033,2358.174236334405,3073.420465107516,3976.984133214429,1.890929102897644,-6.991688678681385e-06,0.0289634857326746,0.0008388835121877491,0.41838985681533813,39.032691955566406,0.011431160093118535,2.8011093401082814e-05,0.004447153223643685,0.004920615070050077,0.013341459670931054,0.11501813652152773,1.0757403003698722,0.03104042033273398,0.0497848737453985,0.10815143513090666,0.09312126099820194,0.01967262662947178,0.03592707961797714,21.0
1142.wav,-552.2647705078125,114.80928039550781,1.417795181274414,23.16973114013672,3.674523115158081,-8.449202537536621,12.30064582824707,-3.200042963027954,-4.738348960876465,-4.56057071685791,-6.117955207824707,-4.444093227386475,-15.017952919006348,-2.0731279850006104,0.6494501829147339,0.04365931919642857,0.026539652364405426,1232.1899670502796,528.672227073802,1608.039797280848,600.5057411370431,20.199064420805048,6.8531426756322755,0.0003938970621675253,0.0007374630658887327,2295.28564453125,1335.443423028675,1082.1429443359375,2142.58642578125,386.52099609375,684.90966796875,1316.14013671875,3052.177734375,1.4822274446487427,-0.000945223611779511,0.012504520826041698,0.00015636305033694953,-0.8860430121421814,15.923002243041992,0.008227232511549689,2.0709649439947798e-05,0.004145231398837098,0.00432171417510623,0.012435694196511294,0.08064665396269727,0.7561109505181907,0.03509748043484298,0.03864469351511482,0.05881649154608748,0.10529244130452894,0.011165289208292961,0.01374612096697092,18.0
1143.wav,-528.7162475585938,36.528385162353516,6.949170112609863,16.4509220123291,-2.264406442642212,2.1063108444213867,-15.797892570495605,-3.670116662979126,-10.86180591583252,-8.462851524353027,-6.054640769958496,-7.414784908294678,-6.894273281097412,-7.000466346740723,45.142677307128906,0.2345958999515504,0.24187423801966892,2661.920821180617,2589.408360634222,1209.0288667071698,855.5508467691682,21.78001718192725,9.152831845974594,0.0995788499712944,0.2695077061653137,3642.7502725290697,3081.092213209805,734990.1875,204015.859375,1976.9984329578488,2466.5833484738373,3171.917605377907,4032.4378179505816,0.7997933030128479,-3.375793369286839e-07,0.02315601147711277,0.0005362008814699948,-0.6535157561302185,14.069978713989258,0.015320465763909432,3.702611142822756e-05,0.007447846466159975,0.007915068272897246,0.022343539398479925,0.0908014223916909,0.9013041687093876,0.03553269896728196,0.05070021673165316,0.08132991735179598,0.10659809690184588,0.016685660928487778,0.028177836909890175,52.0
1144.wav,-530.9802856445312,55.73473358154297,22.90089225769043,23.97263526916504,8.383807182312012,-4.7982001304626465,-10.415176391601562,-10.10982894897461,-12.805432319641113,-12.705537796020508,-5.611661434173584,-5.776245594024658,-4.2743988037109375,-1.1960595846176147,16.324623107910156,0.16166924605320068,0.18987120768449478,2175.5270729914805,2456.3872425401705,1211.2129840591267,870.6389041412984,16.98812582003027,5.343410598536853,0.03004615567624569,0.15927690267562866,3339.8724513070392,3315.4366344378213,172588.78125,61079.69921875,1425.8202998283414,1881.1469582950367,2719.4889477792494,3695.831573380731,1.4889769554138184,-0.0002528376644477248,0.020926492288708687,0.00043791806092485785,0.14430102705955505,15.83915901184082,0.01655782855291212,3.899826951119904e-05,0.007961198830473531,0.00753101356118377,0.02388359649142059,0.09014365035547373,0.8900243471407971,0.03246319868556002,0.042860036619791306,0.08061973096444133,0.09738959605668004,0.015999050810933113,0.024898404255509377,22.0
1145.wav,-521.2371215820312,51.86674118041992,28.59005355834961,29.08221435546875,11.580717086791992,-2.981766939163208,-3.7681996822357178,-10.892845153808594,-18.62405014038086,-4.651871204376221,-2.6395838260650635,-3.7925872802734375,3.0647776126861572,0.665824830532074,22.480628967285156,0.14583188247062398,0.18062491460659613,1945.7669157957462,2391.526586886032,1072.6347552424336,997.8898730236087,17.95151494177507,6.003716664469781,0.0644417479634285,0.22608204185962677,2926.7444579682433,3414.358215448484,511221.71875,66871.7890625,1252.7822139004254,1740.6820189044772,2506.9865964027044,3256.3124002861628,1.464378833770752,5.299522172208526e-07,0.027770251035690308,0.0007711868383921683,-0.4146314859390259,15.202924728393555,0.020305240361401286,8.374786288377625e-05,0.008756604033585176,0.008840549571403723,0.026269812100755525,0.1400473026911824,1.2618141067886857,0.05473700453911144,0.07160625323083672,0.12543341403872144,0.1642110136173343,0.02013670839369297,0.033717744052410126,19.0
1146.wav,-347.9676513671875,76.9870376586914,-3.6259028911590576,52.43783187866211,11.605120658874512,-3.056925058364868,-8.696518898010254,-20.78564453125,-2.3562097549438477,4.188082218170166,-18.32841682434082,10.754443168640137,5.119428634643555,-10.074580192565918,1.725040078163147,0.17829386393229166,0.15387071401221947,2879.281829918262,2079.176041272021,1842.1404438229877,676.9132284631878,18.813152079296575,5.833057146778252,0.009136577136814594,0.017068134620785713,4770.9503173828125,2674.2415837837198,37479.640625,18547.623046875,1433.0795288085938,2614.9383544921875,4040.8401489257812,5207.4462890625,3.2855026721954346,-0.0006118703167885542,0.042136237025260925,0.0017754625296220183,0.10592295229434967,6.777158737182617,0.016528437730018004,6.853155451688026e-05,0.004363567321442559,0.005092377962093602,0.013090701964327676,0.11150085291413624,1.1236004971142464,0.028639597024888462,0.05632459099422888,0.15786656388933665,0.08591879107466538,0.04008263349533081,0.044098544865846634,16.0
1147.wav,-511.6493835449219,48.996620178222656,18.628503799438477,27.698755264282227,5.9728498458862305,-7.935460567474365,-2.33123779296875,-1.3240998983383179,-8.429018020629883,-7.167721748352051,-6.188487529754639,-2.465690851211548,-6.206760406494141,-1.5684762001037598,35.97508239746094,0.14392835933487416,0.19572916728316053,1921.5309390731209,2331.055897798437,1027.5721753837602,769.5576925946859,19.14159573142687,6.42532429442637,0.04068417474627495,0.18793147802352905,2824.4550660872496,2993.552394729832,469956.4375,190914.0,1274.5510671465715,1744.1230950260015,2381.929493391275,3175.9152075910056,1.0371851921081543,-9.614085456632893e-07,0.027536384761333466,0.0007582525140605867,-0.42085567116737366,16.09906768798828,0.015763428214291948,3.3362086252563336e-05,0.00727899373128732,0.008178188787823951,0.02183698119386196,0.081172265854237,0.7627311487814072,0.0317794801479878,0.041193585618768236,0.06609577835659843,0.0953384404439634,0.022329099476337433,0.03190479800105095,38.0
1148.wav,-503.6001892089844,58.005455017089844,27.14667320251465,28.432188034057617,13.927145004272461,14.38906192779541,-2.9995622634887695,-7.62701416015625,-4.628316402435303,-6.145605564117432,-8.137554168701172,-4.5650248527526855,-6.479487895965576,-1.024994134902954,17.58289337158203,0.12138650506017505,0.1532811504031518,1951.3644650447116,2147.4630872140624,1312.6390521819394,992.8495510029469,18.04799975597202,5.257425699834957,0.13454023003578186,0.3357718288898468,3063.439754427653,3052.2285592346993,349364.625,66122.9140625,1208.4273390488238,1617.8409100622264,2438.8119486802516,3549.4799590997677,1.4797160625457764,8.375141624128446e-05,0.02804211527109146,0.0007863601786084473,-0.3077673017978668,15.482662200927734,0.020451164785684824,8.348506433123583e-05,0.008371495093431332,0.009072160275456207,0.025114485280293995,0.14541265617617163,1.358923326354422,0.04894071708558174,0.07275004240700256,0.13852325009593114,0.14682215125674522,0.022016281262040138,0.032985005527734756,18.0
1149.wav,-396.02374267578125,86.65302276611328,16.903594970703125,50.53860855102539,9.40566635131836,-4.471466064453125,6.529373645782471,-3.8486008644104004,-10.072733879089355,13.832337379455566,-12.495490074157715,5.316729545593262,0.04391475021839142,-0.18825632333755493,1.4961296319961548,0.0873001453488372,0.10248971194727509,2022.1646912638603,1506.7204204671866,2097.7689650379084,712.63248776409,16.72092734273972,7.387368984437952,0.009573261253535748,0.026696234941482544,4108.334847383721,2603.230231078057,25585.537109375,9363.359375,621.4582576308139,1216.1252043968022,3019.155386991279,4915.829964571221,2.117931365966797,-0.001300861476920545,0.041466474533081055,0.0017194683896377683,0.3794451951980591,6.894918441772461,0.014218036749421833,3.444905229951916e-05,0.0039536086945866425,0.003812370595579457,0.011860826083759927,0.10618220650272145,0.9456170389992552,0.026793737860074034,0.04804367871925683,0.10313951827331566,0.0803812135802221,0.04091924801468849,0.04202670603990555,17.0
1150.wav,-519.7579345703125,57.83820343017578,9.125052452087402,32.922088623046875,3.9433698654174805,2.329413652420044,-0.457785964012146,-12.362298965454102,-5.432310581207275,-9.161434173583984,-5.249939441680908,-2.812708854675293,-2.770386219024658,-1.366477131843567,18.628704071044922,0.18360471141581633,0.19584335089197263,2871.223315274479,2662.144598279851,997.3119329392918,619.2523192204754,17.352079868012325,5.120867649981937,0.1675785928964615,0.36786869168281555,3753.6328125,2872.702311458017,265091.5625,250957.875,2210.635986328125,2688.02490234375,3324.605712890625,4106.678466796875,1.4733963012695312,-3.241285230615176e-05,0.029225394129753113,0.0008541236747987568,-0.009293748997151852,23.514793395996094,0.022510755266041165,9.501516177460879e-05,0.008265668963604002,0.009653657349655913,0.024797006890812007,0.13975476146762833,1.2376662742036697,0.04649244165801503,0.07274727348733831,0.1551848901027505,0.13947732497404508,0.02041490375995636,0.03593716770410538,23.0
1151.wav,-461.1618957519531,49.86979675292969,11.540019035339355,34.611595153808594,2.729062795639038,3.3479788303375244,-6.243454456329346,-9.470481872558594,-12.190957069396973,-1.4861904382705688,-8.14503002166748,-5.426420211791992,-0.7436697483062744,-3.051008462905884,26.749040603637695,0.16053278028350515,0.14045958797428523,2206.9831173467833,1831.5280250208868,1185.847740878103,727.5172849349786,22.52395600856671,7.45651481895299,0.054100725799798965,0.21505649387836456,3291.205802996134,2440.9873360661454,336800.9375,581704.4375,1421.0915099468427,1995.1178670666882,2806.3646454172035,3652.1200467139174,1.9303390979766846,3.6189080674375873e-06,0.03955374285578728,0.0015644986415281892,0.27792802453041077,18.075584411621094,0.020395506161705376,8.531237187231273e-05,0.008663323514149576,0.008967640173886017,0.025989970542448726,0.14204941843604935,1.3239216816924144,0.049466106818057236,0.07490113437340933,0.13477335923312925,0.1483983204541717,0.028673691675066948,0.0480293408036232,27.0
1152.wav,-503.4745788574219,55.7611083984375,6.663446426391602,23.642742156982422,-4.82234525680542,-7.441581726074219,-21.99443817138672,-11.968085289001465,-15.971151351928711,-14.673320770263672,-15.236102104187012,-5.153416633605957,-5.594879627227783,-7.662398338317871,27.720388412475586,0.22751332364341084,0.23204161856634203,2563.026827739812,2514.3443285246412,1301.6669251853543,956.4346496073244,21.81261633525775,8.25381825368435,0.11572633683681488,0.3046582341194153,3681.526730559593,3104.4552176248176,642137.8125,131560.765625,1822.3099109738373,2363.26904296875,3215.6416924055234,4038.6023233103197,1.2362288236618042,8.484410045639379e-07,0.03167612850666046,0.0010033771395683289,-0.3050180673599243,12.97121810913086,0.023949233845091407,5.90273585562952e-05,0.011603070481248695,0.012859425316181242,0.03480921144374609,0.1555889225494969,1.4012933011882405,0.05863625109580249,0.08536947490713351,0.14936722458923882,0.17590875328740746,0.024223346263170242,0.03768268600106239,29.0
1153.wav,-490.4775390625,52.00181198120117,28.45642852783203,5.842610836029053,-1.5872429609298706,-8.302420616149902,-15.109457969665527,-15.897945404052734,-16.22726058959961,-12.6029052734375,-16.066343307495117,-3.780229091644287,-12.121803283691406,-6.219610691070557,29.08745574951172,0.19234525240384615,0.21480095488933953,2536.8874203699143,2659.755592417451,1190.6074681054638,942.5281777453002,24.66198277284803,6.270215572754215,0.06952395290136337,0.2449653446674347,3597.3907470703125,3394.375144763172,697629.75,200764.0,1807.6916973407451,2406.770254281851,3170.557110126202,3912.2310227614184,1.6261950731277466,2.6746084813566995e-07,0.042738255113363266,0.0018265583785250783,-0.04049329087138176,16.44254493713379,0.016993590242805365,6.0122899889800803e-05,0.008254486432667504,0.009678141015231297,0.024763459298002513,0.1739416308418524,1.5114043396304322,0.06663953669005764,0.09905971348927647,0.1959027930763448,0.19991861007017292,0.03164685517549515,0.05149359628558159,31.0
1154.wav,-357.98284912109375,93.83715057373047,30.687911987304688,40.92403030395508,15.609090805053711,-5.308997631072998,-0.5450746417045593,-5.4733147621154785,-2.460397958755493,-7.551646709442139,-10.978986740112305,-1.2412478923797607,-8.62354564666748,-4.723727226257324,3.249246120452881,0.13022933467741934,0.18696782024907327,2049.918342828316,2055.59299814645,1736.240168599129,845.2157771152863,18.593457179913933,7.387383691463081,0.010203622281551361,0.02234533242881298,3519.9840914818546,2994.572125814573,95168.0546875,9739.0888671875,1015.012679561492,1658.9249149445563,2783.3401587701615,4023.235887096774,2.2587475776672363,-0.0005383513635024428,0.06384207308292389,0.004075809847563505,0.36921530961990356,6.3515520095825195,0.022366717378612313,5.700239360509426e-05,0.011835865242445145,0.010553232087898379,0.03550759572733543,0.08382154726719965,0.7558788924958647,0.0294171670185497,0.03199835831814178,0.06617116377344837,0.0882515010556491,0.06368494778871536,0.06400107592344284,18.0
1155.wav,-391.32958984375,99.3379898071289,44.206207275390625,44.06460952758789,19.55189323425293,-7.187742710113525,0.11974605172872543,3.891451597213745,-12.065990447998047,-6.126958847045898,5.177917003631592,-6.624223232269287,-10.890678405761719,12.700318336486816,1.3740813732147217,0.13200887044270834,0.1060198052477899,2456.707771752865,1913.5903685433486,2090.6068144994047,772.8568338522095,17.075078232793995,6.87630171223965,0.011656887829303741,0.02020159736275673,4174.3011474609375,3220.875058831824,23038.912109375,4135.9267578125,1251.617431640625,2014.9246215820312,3114.239501953125,4895.21484375,2.8241469860076904,-0.0007369315135292709,0.03296713903546333,0.001086832256987691,0.41340017318725586,3.3242745399475098,0.02242720501877076,0.00010746764261700996,0.009082788574038802,0.00875503461411768,0.027248365722116405,0.10808015307498296,1.0661268697188067,0.023981572810519245,0.05088441490985795,0.16523434918870145,0.07194471843155774,0.03373035043478012,0.032194267958402634,19.0
1156.wav,-445.5095520019531,53.168609619140625,36.78948974609375,54.80311965942383,2.8453996181488037,-7.866419315338135,12.19821548461914,5.655041217803955,-5.5442023277282715,-3.164646625518799,2.6314151287078857,8.306583404541016,-5.691469192504883,8.94713020324707,0.6208380460739136,0.16941189236111112,0.10864678813996605,3005.3422284496683,1648.428333617308,2398.060220471312,529.6831260129848,14.707438684159492,4.739621762250584,0.007430114783346653,0.009049258194863796,5344.7802734375,2545.673824744005,2473.32568359375,1642.6881103515625,1314.482421875,2478.4716796875,4153.994140625,6239.84375,2.6289258003234863,-0.0004571818863041699,0.015888333320617676,0.0002524391165934503,-0.04626990109682083,8.759736061096191,0.018734538825580235,4.1011886072892526e-05,0.008972696583465566,0.009204194947935576,0.0269180897503967,0.09296498665664703,0.9438919302167279,0.03876063757874014,0.04306994318681368,0.06808208857641752,0.11628191273622042,0.014596784487366676,0.017088627442717552,15.0
1157.wav,-542.5205078125,50.581241607666016,20.109655380249023,16.81134605407715,6.285162448883057,-12.22491455078125,-8.687723159790039,-12.623824119567871,-22.022546768188477,-13.720251083374023,-12.123454093933105,-4.936429500579834,-6.754331111907959,-3.36517596244812,19.186443328857422,0.20254678267624288,0.22147224344179606,2736.4658996104654,2746.9073731551193,1086.4934452822672,762.7500945944362,22.980644674258542,6.739956481161016,0.10240567475557327,0.29062944650650024,3775.1460665304094,3216.0398306415736,226837.078125,161990.90625,1987.547992435819,2609.8347484336796,3358.784824362011,4066.326919219896,1.6128113269805908,-8.745278705646342e-07,0.022774415090680122,0.0005186739726923406,0.5018705129623413,24.437925338745117,0.01443306839769623,5.121484665676518e-05,0.005370570907115381,0.00596290261693867,0.016111712721346143,0.10753728196108683,1.0449468245173992,0.03473378960658034,0.05082668104014418,0.09534060215107439,0.10420136881974103,0.01671970821917057,0.027528150007128716,57.0
1158.wav,-349.6005859375,153.48606872558594,28.55571746826172,30.507221221923828,-0.9385702610015869,-14.726973533630371,5.696389198303223,4.770950794219971,-1.7166378498077393,1.9563417434692383,2.3094701766967773,3.01165771484375,-1.3588132858276367,-7.2966837882995605,2.321141242980957,0.047646484375,0.02783427382686665,1296.7954290836178,824.1756436962052,1750.0994716176765,707.4731087751085,16.278252269861568,5.666785016387012,0.0032797909807413816,0.010096401907503605,2525.19873046875,2063.4800270178434,31411.79296875,8977.1220703125,285.74560546875,794.79052734375,1563.310546875,3371.45361328125,2.18210768699646,-0.00024134415434673429,0.05273261293768883,0.002780728507786989,-0.26697707176208496,4.783702373504639,0.020823027386582715,9.356594131369874e-05,0.011383689933964701,0.013045177729837149,0.034151069801894106,0.12384360230134828,1.1029906725216194,0.061668245566047906,0.07091586264690729,0.08359189571886438,0.1850047366981437,0.051047325134277344,0.05436621233820915,23.0
