,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,rmsSum,zcrMean,zcrStd,spectralCentroidMean,spectralCentroidStd,spectralBandwidthMean,spectralBandwidthStd,spectralContrastMean,spectralContrastStd,spectralFlatnessMean,spectralFlatnessStd,spectralRolloffMean,spectralRolloffStd,spectralEnergy250-650,spectralEnergy1000-8000,spectralRolloff25,spectralRolloff50,spectralRolloff75,spectralRolloff90,onsetStrength,mean,std,var,skew,kurtosis,localJitter,localAbsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,envelopeMean,envelopeStd
310.wav,-481.36187744140625,101.45128631591797,27.82537841796875,22.590106964111328,6.351884365081787,-1.4415470361709595,14.344719886779785,8.474468231201172,-7.495474815368652,-8.486736297607422,-4.328793525695801,7.96814489364624,-4.5203962326049805,-9.830066680908203,2.381160259246826,0.07961144911504425,0.1180734528802568,1717.9756923161124,1349.658391630343,1983.9574710474978,531.4251211705631,21.92946404430516,5.378610559300612,0.0017948333406820893,0.0082587581127882,3140.1317495160397,2196.227339012634,42029.875,3688.937744140625,615.125483960177,989.5745471515487,2064.1385508849557,3988.7876797566373,2.029618978500366,-0.0002463452983647585,0.028605422005057335,0.0008182702003978193,0.9389066100120544,9.338200569152832,0.014631643817844412,6.886243833525636e-05,0.006563522364827745,0.006396321888180314,0.019690567094483233,0.10543773181879564,1.048780589701196,0.03223778203470349,0.04883347065849959,0.11651983475316349,0.09671334610411048,0.05566512420773506,0.07675781846046448
311.wav,-519.832763671875,39.11836624145508,30.974260330200195,25.71761131286621,6.240619659423828,-2.6771607398986816,-6.347892761230469,-1.2735438346862793,-13.766397476196289,-5.5727033615112305,-9.412775039672852,-3.8658742904663086,-8.606160163879395,-3.6259896755218506,20.879070281982422,0.1838632361912156,0.21899255295659273,2798.19683760993,2644.3584241022627,1479.1630716777659,862.7787870209864,18.968721248669375,6.63437105755907,0.1370992213487625,0.3359311521053314,4112.927776834239,3281.4977150512213,294133.5625,98204.234375,1854.110054347826,2569.377335258152,3525.4458220108695,4548.865276834239,1.957562804222107,-1.296310165344039e-05,0.026457516476511955,0.0007000001496635377,-0.24436423182487488,19.374343872070312,0.021495712994466985,0.00010844468453852495,0.007232653733282523,0.00954307085641837,0.021697961199847567,0.08463256137337392,0.8698998975803739,0.026533829055488106,0.03785624114285794,0.1130990749380966,0.07960148716646431,0.04239485040307045,0.04428822919726372
312.wav,-508.0777893066406,55.931419372558594,-1.6033698320388794,16.81757164001465,-5.100440502166748,-7.904937267303467,-18.514142990112305,-10.755029678344727,-7.430963516235352,-13.032150268554688,-8.441017150878906,-7.649758338928223,-4.8877129554748535,-5.751100063323975,28.99453353881836,0.3163638654692082,0.2949263577808414,3478.3521492044156,3230.4099569507416,1016.010075038778,664.8131781355835,23.34020885021455,7.717051172421209,0.21975910663604736,0.3992851674556732,4354.139966321481,3398.5839315264916,612369.0,189781.78125,2786.8764032716276,3356.8369255177786,4007.442766564333,4636.338592260814,0.8856303691864014,1.1967691762038157e-06,0.02884083427488804,0.000831793702673167,-0.5090281963348389,22.37948226928711,0.01063333000565635,2.4700878340232988e-05,0.004250995448314156,0.004421189847261766,0.012752986344942468,0.10415992109845708,0.9477765757710376,0.04286901392321084,0.06539384230220349,0.08892036784227678,0.1286070417696325,0.01525852270424366,0.031028026714920998
313.wav,-494.1126403808594,71.4413070678711,31.36135482788086,23.553024291992188,13.093315124511719,0.8868926763534546,-0.1945066899061203,2.616111993789673,-7.562457084655762,-2.5957162380218506,-2.090203285217285,-10.169954299926758,-10.700724601745605,-7.173387050628662,1.9803303480148315,0.11612403998940678,0.1100106347501421,2539.259760210839,1471.5010427022821,2624.4917470882915,799.4577188874744,20.921584874803028,8.28289439176693,0.002120032673701644,0.004931880161166191,5315.051476430085,3018.6539958876224,36950.85546875,620.2407836914062,666.5256306276483,1561.978408037606,3849.8812400688557,6429.759707693326,1.4624426364898682,-0.00024060146824922413,0.03177879378199577,0.0010098916245624423,1.6052181720733643,36.04237747192383,0.015589175911464005,7.464022509166767e-05,0.006357675758733813,0.007511179866907667,0.01907302727620144,0.14248661017558753,1.336808915855444,0.052486327006738984,0.07398577160140267,0.14665536507429652,0.15745898102021694,0.024668419733643532,0.03851762413978577
314.wav,-521.2608032226562,45.8725700378418,5.75082540512085,22.746667861938477,7.694631576538086,-7.008489608764648,-12.30660343170166,-6.764405250549316,-8.992980003356934,-11.968668937683105,-8.665351867675781,-3.676591157913208,-2.7309091091156006,-5.742968559265137,17.39197540283203,0.2267673497678817,0.22575289278473293,2506.3614484895656,2421.1623286551862,1090.9428785152325,772.1875791291567,25.447255835570935,8.587956843320162,0.101024329662323,0.28419381380081177,3436.9894875128953,2861.511797345302,448407.3125,82838.2890625,1826.5976434888669,2357.360000295521,3033.3011674421855,3746.1035055504212,0.7994487285614014,1.1900551299959261e-07,0.023486029356718063,0.0005515936063602567,-0.42448660731315613,35.88146209716797,0.01485536481758313,3.389987065511963e-05,0.007001207803901401,0.00683051420144704,0.021003623411704204,0.10726908689894747,0.9571625839842846,0.04198518293955955,0.05611664254840223,0.08956812999553443,0.12595554881867865,0.014098543673753738,0.02452002838253975
315.wav,-451.093017578125,54.99563980102539,27.098249435424805,30.013338088989258,10.245525360107422,-1.5216758251190186,-12.997553825378418,-6.164241790771484,-12.822031021118164,-11.52792739868164,-11.11168098449707,-2.273407459259033,-3.9347381591796875,-2.4207406044006348,33.68257141113281,0.17694859056483578,0.19804975666679658,2351.954504045895,2485.81877776971,1216.6393991337768,850.15307146634,19.011682259968012,6.731705815505646,0.007550298236310482,0.055523235350847244,3512.619001274066,3208.0194148243354,634224.625,668706.5625,1532.4909974872594,2142.8829275198186,3005.905908258423,3860.6618948187997,1.9424442052841187,7.738873136986513e-06,0.0518050380051136,0.0026837619952857494,-0.1843440681695938,13.732368469238281,0.02426202679100422,5.784587065612471e-05,0.010064261191503745,0.011474046809766587,0.030192783574511235,0.14154129405171953,1.2719366322076855,0.052266940208903545,0.0831869543551033,0.1510360345150424,0.15680082062671064,0.014838945120573044,0.02200315333902836
316.wav,-537.4931640625,57.8782844543457,2.684920072555542,19.21515655517578,2.7553927898406982,4.627503871917725,-14.293365478515625,-9.481271743774414,-16.70526695251465,-12.591896057128906,-8.730012893676758,-8.1383056640625,-6.147521495819092,-6.702544689178467,12.557518005371094,0.20145645299560042,0.1958793794004463,2252.2977776567645,2203.0072640624962,1106.6739554595829,770.0882087559429,22.277436625452708,7.766918847976645,0.05088387057185173,0.19547727704048157,3211.490000849185,2800.2706852436163,221701.71875,83634.6640625,1551.9955842391305,2108.4037449048915,2756.8630052649455,3512.263820482337,1.2062541246414185,-1.9004436069280928e-07,0.021529095247387886,0.00046350195771083236,-0.6204782128334045,30.654640197753906,0.020442341792531984,5.954177380258106e-05,0.008496830218899921,0.00958988952428847,0.02549049065669976,0.08117831925943013,1.0213519626292134,0.017255730891419893,0.026548880004337923,0.045999152137685184,0.05176719267425968,0.06552443653345108,0.09956102073192596
317.wav,-530.6842041015625,52.98908233642578,-3.351846218109131,14.397388458251953,-18.080291748046875,-3.260796070098877,-25.53107261657715,-11.292423248291016,-17.926895141601562,-12.786069869995117,-10.749459266662598,-6.308477878570557,-3.072540044784546,-7.201932907104492,17.672489166259766,0.22865128690816858,0.21303967181294015,2669.220011045819,2363.3195216220724,1139.9252605040244,696.9357395888646,20.295869239825862,7.975998293135702,0.039050664752721786,0.1640012562274933,3665.9774161030177,2723.0343895536657,169799.9375,267127.96875,1935.7251662493497,2530.106553029071,3228.5576192198882,4011.270506796306,1.4928141832351685,2.8607712465600343e-06,0.02750529907643795,0.0007565414416603744,-1.0220409631729126,28.37030792236328,0.02697238380347324,0.00010158194161366554,0.010149561334458287,0.011861860748474815,0.03044868400337486,0.1501783855785737,1.3191300811718576,0.05190968691315237,0.08189774106113613,0.15716606330455182,0.1557290607394571,0.030092719942331314,0.04450596868991852
318.wav,-509.8177795410156,43.90238571166992,6.377950191497803,7.414480209350586,2.5239648818969727,-10.370349884033203,-5.252952575683594,-6.563045501708984,-4.999090671539307,-7.482008934020996,-8.257357597351074,-5.092784404754639,-6.374023914337158,-2.513958215713501,17.591867446899414,0.20909930205624186,0.22140776117997024,2751.6892545343417,2689.922643864422,1303.6215473418654,892.6924417840352,18.984683741960975,8.11999349256284,0.046734705567359924,0.19312375783920288,3925.497329374594,3323.5530934794024,81258.28125,122478.1875,1928.593756349561,2558.236936412955,3465.3616202048115,4251.512544827901,1.3252415657043457,-2.942789024018566e-06,0.019279778003692627,0.0003717098443303257,-0.9180725812911987,62.71516418457031,0.019796026535574992,5.2083896860645214e-05,0.008886565837309075,0.008837283499810111,0.026659697511927226,0.11434997686267842,1.0862194290563116,0.03749518105398727,0.05395611838429215,0.11023353692545838,0.1124855431619618,0.017750009894371033,0.030409006401896477
319.wav,-409.7794189453125,135.31240844726562,15.76064682006836,42.87822723388672,13.140259742736816,-5.911844253540039,9.602405548095703,-0.5485476851463318,-1.5106425285339355,-6.500378131866455,-9.596264839172363,6.611911296844482,-4.803747653961182,-10.698264122009277,1.5156424045562744,0.034414438100961536,0.015795290435418042,994.5206571798094,412.39808257398033,1464.2825390725616,367.6715949040101,20.605220458934987,4.3283772568284276,0.0007583409897051752,0.0015424099983647466,1768.414306640625,961.9260734201472,35473.62890625,2416.2353515625,267.92273888221155,460.8933668870192,1089.0831580528845,2455.199256310096,1.8621208667755127,-0.0006868799100629985,0.037322670221328735,0.0013929816195741296,0.35382193326950073,7.811618804931641,0.013772158943076325,3.110356586033106e-05,0.006927342492030142,0.006433251597782134,0.020782027476090426,0.07493312487065183,0.8426423624119166,0.029769561556743162,0.045860849347851194,0.0647453248563432,0.08930868467022948,0.00900037121027708,0.009365437552332878
320.wav,-288.4056396484375,123.26346588134766,7.923573017120361,14.08027458190918,-1.505955696105957,-1.2815641164779663,3.7878308296203613,-2.2888436317443848,-4.888094425201416,0.01901133358478546,-1.5734795331954956,-3.638303279876709,-2.868417978286743,-5.042468070983887,6.183575630187988,0.07991050606343283,0.10105626359471562,1575.8399828521428,1482.6060920408445,1479.7700645031216,664.9574528781153,18.588921422920354,5.522308972202652,0.005581190809607506,0.015563374385237694,2671.4027518656717,2301.385839338774,243009.3125,96159.5546875,650.4955690298508,1241.694481693097,2010.9440590018658,3196.716490788246,2.746267557144165,-0.0010994757758453488,0.11093290895223618,0.012306110002100468,0.06346026062965393,1.1250357627868652,0.01331362542422646,3.178906869630953e-05,0.005514396885227466,0.005458692365608385,0.0165431906556824,0.12457971308321908,1.0965473323114936,0.048668022673788745,0.060237061170119045,0.10055466750904656,0.14600406802136623,0.01864667236804962,0.024127554148435593
321.wav,-496.79669189453125,72.99893951416016,28.896032333374023,30.091764450073242,15.055546760559082,3.2833855152130127,-5.282557010650635,1.4632617235183716,-7.668562412261963,-6.3889570236206055,0.4316871166229248,-1.832120656967163,-3.62579607963562,4.164560794830322,22.56087875366211,0.2323013291006244,0.24834802718180443,2634.9369021473553,2827.352584986164,1318.6691196997485,919.5082313619293,16.99847547316047,6.460171065054765,0.006017901934683323,0.05606004223227501,3721.9138373559076,3480.5798550337427,439816.53125,75747.203125,1845.2465749954972,2415.9591982618877,3236.8996392065924,4127.248978408682,1.1777714490890503,-4.070786303600471e-07,0.03504696115851402,0.001228289445862174,1.1038473844528198,20.247106552124023,0.013004426379914507,5.462919090899376e-05,0.0055650943236830765,0.0058740752463984245,0.01669528297104923,0.12833736714614746,1.1398233596034524,0.04668217591565711,0.06809895735436773,0.11162324681286503,0.14004652774697135,0.016289250925183296,0.02884339727461338
322.wav,-515.0963134765625,54.7054328918457,6.726229667663574,27.7147216796875,3.3518683910369873,-9.429608345031738,-10.62045955657959,-19.018234252929688,-14.779342651367188,-12.755470275878906,-13.057292938232422,-3.0540390014648438,-7.738656997680664,-7.208590984344482,16.101551055908203,0.2101478228109137,0.19518349457584322,2728.49488974335,2487.161993092271,1407.3995536997008,901.7972625423029,23.70324761493232,7.626658442780928,0.08884144574403763,0.27578461170196533,4059.806719939721,3248.104437954614,265863.0625,98150.6171875,1823.217401649746,2453.1346416957485,3369.749538983185,4499.237091529188,1.6375495195388794,-1.8344277350479388e-06,0.0238347165286541,0.0005680937319993973,-0.1480274349451065,20.046796798706055,0.012221228490259469,2.6780475697758597e-05,0.004888854424097399,0.00568555573539118,0.014666563272292198,0.10668698648792742,0.985182437014805,0.035684399329247,0.053033383944247156,0.09986672823294863,0.10705319798774102,0.01908203214406967,0.02963896654546261
323.wav,-554.340087890625,39.454185485839844,40.470603942871094,34.09782409667969,12.367074966430664,1.1170188188552856,0.9650341868400574,8.461217880249023,-12.201563835144043,-3.8608853816986084,0.2847750782966614,-8.981457710266113,2.1847383975982666,6.309237957000732,0.859508216381073,0.1587265625,0.13151484590571333,3365.8670750484534,1674.7031320243057,2760.235981427999,609.6257390578129,16.671842388218952,3.7888381080599873,0.002737474860623479,0.004755315836519003,6238.0828125,2281.631985954098,3972.098388671875,1051.987060546875,1234.8861328125,2749.187109375,4834.290234375,7277.1029296875,2.2114315032958984,-0.0001747763017192483,0.009068971499800682,8.224624616559595e-05,-0.39425593614578247,7.682297706604004,0.018930477251574776,4.678399070324929e-05,0.007625556093416537,0.008758970865744486,0.02287666828024961,0.12397153571362111,1.1141554557718927,0.03651821388100622,0.05662167709409985,0.10637322505069859,0.10955464164301866,0.015843117609620094,0.028276946395635605
324.wav,-482.40374755859375,85.16809844970703,28.889284133911133,30.1510009765625,24.028053283691406,-18.294963836669922,-0.07942327111959457,-11.914946556091309,-3.5869240760803223,-8.700191497802734,0.07060744613409042,-4.04844856262207,-0.3658680319786072,-1.2697490453720093,1.1729240417480469,0.16300843253968253,0.20469145741732614,2393.4526482383408,2402.0999450250124,1895.2056712042881,936.2172278956454,15.523346682532233,5.101567817217813,0.003927367739379406,0.010280905291438103,3633.8134765625,3246.7543868718685,15048.1865234375,3021.682861328125,1386.1572265625,2000.0244140625,2979.443359375,4291.7724609375,2.0019896030426025,-0.0003779224643949419,0.024683956056833267,0.0006092977127991617,0.7113124132156372,12.436859130859375,0.019277649362981025,7.663064457883099e-05,0.008350119114201974,0.00784283221575083,0.02505035734260592,0.09858406108064058,1.062400974004077,0.026251374043869402,0.041087828672554436,0.09230255496859822,0.0787541221316082,0.04633269086480141,0.058423612266778946
325.wav,-509.6797790527344,43.64921188354492,24.205181121826172,22.83696174621582,2.8081448078155518,-9.771652221679688,-6.30277156829834,-9.479616165161133,-13.050741195678711,-8.928802490234375,-8.151017189025879,-3.6210813522338867,-4.300034046173096,-0.9749559164047241,29.233562469482422,0.20575073478910796,0.24427050909884446,2634.8373228702853,2866.4156564740906,1168.657629035037,832.1127931766155,19.403264363747297,6.860804263166564,0.04495621100068092,0.18002939224243164,3669.636418269231,3411.8975832526976,501818.09375,187404.0625,1918.3063489819006,2474.3278952205883,3230.6277175834275,3997.694141508767,1.321373462677002,2.562240069892141e-06,0.027377409860491753,0.0007495225290767848,-0.35690680146217346,13.323816299438477,0.01797537745715886,7.515719255605605e-05,0.008082352160490563,0.010822456272588783,0.02424705648147169,0.08186279120753805,0.9216559558223012,0.021721580726611015,0.036034492693065884,0.10035731955763066,0.06516474217983305,0.026938386261463165,0.03208738937973976
326.wav,-494.6672668457031,50.43989562988281,12.568018913269043,15.758631706237793,1.7071467638015747,-12.562763214111328,-10.547839164733887,-17.026185989379883,-15.881136894226074,-7.9645233154296875,-11.43479061126709,-6.155479907989502,-5.179635047912598,-6.166780471801758,14.444738388061523,0.20808131720430106,0.21841008593317124,3029.7686987613515,2622.35244009259,1554.8578659000827,921.354878110667,24.438226509733642,5.856328983849287,0.11436028778553009,0.30853116512298584,4543.4929960517475,3427.919733977643,149839.09375,85262.734375,1900.5946005544354,2780.2015078965055,3941.3865612399195,4979.636834257392,2.0332765579223633,7.76839442551136e-07,0.025795787572860718,0.0006654227036051452,-0.033037219196558,24.055484771728516,0.015518185542941295,6.089767067885417e-05,0.007032714581765394,0.007421242592001465,0.021098143745296182,0.13843795815953616,1.211348950065648,0.04715269583898831,0.07548201502041912,0.15654485632097587,0.14145808751696493,0.01674000173807144,0.029865974560379982
327.wav,-504.9913024902344,49.744964599609375,11.425670623779297,15.313782691955566,-3.5939691066741943,-9.430708885192871,-15.454526901245117,-10.992441177368164,-16.02843475341797,-15.376177787780762,-10.5712251663208,-8.404581069946289,-9.574851989746094,-2.1164445877075195,19.507347106933594,0.18723951925442914,0.1879456653186407,2616.451672038333,2421.3805763035666,1256.8746544994915,829.7902674386595,20.63619790366935,7.415528076520846,0.06325875967741013,0.2311776876449585,3809.0138112466166,3117.5885036935524,161615.59375,155856.140625,1788.6758639117863,2407.7448567067545,3317.6922415185163,4164.332856906681,2.0413410663604736,-1.0322122534489608e-06,0.024358859285712242,0.0005933540523983538,-0.7190445065498352,9.789209365844727,0.018742625788830396,8.884780221084988e-05,0.007962429823163926,0.008682631585308628,0.023887289469491778,0.10382420884417971,0.9960883845133482,0.03311148364595923,0.04977553244634223,0.1263189927835441,0.09933445093787768,0.018454939126968384,0.021068528294563293
328.wav,-523.5845336914062,69.9217529296875,12.125494956970215,36.4804801940918,5.971513748168945,-10.610023498535156,-11.69658088684082,-2.6216225624084473,3.38246488571167,-8.153424263000488,-6.991489887237549,0.030364185571670532,-9.230307579040527,-3.406339168548584,1.0052076578140259,0.13974609375,0.16800650554252008,2292.7351154276375,2140.5941660292406,1640.398836268056,707.5189372372655,15.96810134944794,4.644020651836448,0.0025227589067071676,0.0065909093245863914,3776.32568359375,2844.874243735999,2344.04052734375,4984.06103515625,1190.42724609375,1890.97412109375,3001.36962890625,4388.466796875,2.5654497146606445,-0.0003058785223402083,0.013559999875724316,0.00018387360614724457,-0.1211705356836319,11.282509803771973,0.02378160459734035,0.00011766953769799935,0.01003165603639287,0.010330895831439129,0.03009496810917861,0.1368383232912673,1.2762197655718475,0.04824695565190907,0.07123231380499954,0.13236983667764418,0.14474086695572722,0.016100021079182625,0.030288437381386757
329.wav,-521.900146484375,56.391929626464844,15.941946029663086,21.714759826660156,13.5556058883667,-0.09260732680559158,1.5975477695465088,-4.513058662414551,-11.718810081481934,-11.19282341003418,-9.88522720336914,-5.4688005447387695,-2.897958517074585,-3.5108635425567627,19.663488388061523,0.14704318954989531,0.16372738677224385,2031.85713109377,2163.4317422731287,1220.26762855923,889.4315410829237,20.265303242333413,7.086896409205406,0.10177262127399445,0.28391891717910767,3098.8653509082783,3070.940174446687,324947.6875,109859.140625,1259.857676067472,1744.4148530181437,2585.4945542840633,3462.9838516224704,1.36383056640625,4.187311049008713e-07,0.02260664291679859,0.0005110602942295372,-0.6705319285392761,19.0522403717041,0.01877859575759673,8.348503492226666e-05,0.007195537289270611,0.007616981035932158,0.021586611867811835,0.12671304713333786,1.1891211333004115,0.03771530534191471,0.06157547643084084,0.12901096336399206,0.11314591602574413,0.016026830300688744,0.02839849144220352
330.wav,-349.40399169921875,127.99853515625,6.980254650115967,20.580713272094727,13.883384704589844,0.18157896399497986,-1.262861967086792,-2.6890783309936523,-1.2343406677246094,-0.456571102142334,-3.30511474609375,-1.1863722801208496,-3.811382293701172,-4.909875869750977,5.793572425842285,0.05442632630813953,0.04047146533998931,1138.684981968958,824.6703579893782,1354.9034188429905,781.5470558407392,20.04964420700602,6.744020166001528,0.0031932778656482697,0.011223983950912952,2045.7794899164244,1909.6463332274984,208605.890625,31162.228515625,319.7430277979651,718.4828647347384,1556.9006631540697,2488.2116983103197,2.120614767074585,-0.0002924662549048662,0.08366377651691437,0.006999627221375704,0.2728298306465149,3.0313754081726074,0.014146852843971217,3.275956940304111e-05,0.0059103434111793295,0.006040958004787879,0.01773103023353799,0.08749760295281553,0.8423772088210275,0.027608468600157383,0.04112731368524238,0.08358813110709011,0.08282540580047215,0.01769908331334591,0.02734791859984398
331.wav,-493.9234924316406,48.815120697021484,16.234481811523438,19.531803131103516,2.106898546218872,-8.147394180297852,-4.954257965087891,-5.751646995544434,-7.699537754058838,-6.3372368812561035,-5.956417560577393,-5.9993462562561035,-6.26657247543335,-4.5108232498168945,52.09169387817383,0.1386450434405604,0.20147864021616618,2016.0803381836636,2524.120438457983,970.6202057377976,787.2620061257288,18.22198613704567,6.128264270250607,0.14914661645889282,0.3480398654937744,2905.799150103713,3144.730871524103,752654.0625,317666.75,1406.2599223638126,1800.1546932382346,2448.8453662693823,3214.3401933572495,1.1932246685028076,-1.498409801570233e-05,0.040804263204336166,0.0016649877652525902,0.2909906208515167,7.954220771789551,0.020321919680254548,9.013122881692501e-05,0.007607896398110176,0.008180724530642376,0.02282368919433053,0.12846902240233796,1.0614238171221095,0.03703802793922012,0.06646695653746075,0.11407421553727635,0.11111408381766036,0.022801320999860764,0.03646601736545563
332.wav,-362.98321533203125,135.86473083496094,19.385793685913086,19.95667839050293,2.5165932178497314,-0.7433868050575256,0.31944897770881653,-6.8173418045043945,-6.767638206481934,-1.184346318244934,-8.49450397491455,0.48805180191993713,-5.195319175720215,-8.806822776794434,3.7565345764160156,0.047717108242753624,0.03898093592452399,1363.4174068553482,1018.9737770850544,1821.8403660394324,679.5692679671806,20.729652534891272,4.402779565361647,0.0006082744221203029,0.000575321028009057,2339.473293138587,2086.9835396402946,125442.890625,18704.8046875,400.0806725543478,756.4707880434783,1670.2275815217392,3212.3482082201085,2.3547072410583496,-0.0005510520422831178,0.06906505674123764,0.00476998183876276,0.08840285241603851,6.378169059753418,0.024949755493482897,0.00011623549949525343,0.009746563424687217,0.009150813295178712,0.029239690274061654,0.17420955826559612,1.4794825803058482,0.05635713013421099,0.08661611488137677,0.19034153927950334,0.16907139040263297,0.011198326013982296,0.024589404463768005
333.wav,-578.8448486328125,44.88096237182617,8.186845779418945,10.0068941116333,8.074845314025879,-1.9911763668060303,-9.794778823852539,-7.642248630523682,-11.218389511108398,-9.332152366638184,-4.340506553649902,-2.0799851417541504,-6.752789497375488,-5.363014221191406,11.521284103393555,0.20481988238944043,0.20567569588836837,2857.5700025381925,2581.1937177266104,1186.9433262330822,797.9390015127891,21.264598272259125,8.299517189807853,0.13060487806797028,0.32633912563323975,3967.2886156433324,3116.1592835405027,48920.39453125,100562.2265625,2044.7700362773578,2691.9904908548624,3507.8326393981274,4286.496974242724,1.7261157035827637,-5.561283842325793e-07,0.015681568533182144,0.0002459115639794618,-0.8734349608421326,48.095726013183594,0.015375983014488098,3.212364245045938e-05,0.0072573071065756625,0.008755373044260472,0.021771921319726988,0.1285555529715626,1.125017336501452,0.04813973848479003,0.07084917817831005,0.12152981093871394,0.1444192154543701,0.01995212398469448,0.029859909787774086
334.wav,-535.7764282226562,52.226951599121094,20.701885223388672,17.297374725341797,7.4146552085876465,-2.890115976333618,-0.3214056193828583,3.195690393447876,-5.2815046310424805,1.164754033088684,-0.5482116341590881,-1.7003660202026367,-1.2410041093826294,-0.5010141134262085,9.167961120605469,0.25842472956730766,0.2644812608874143,3348.200185375778,3208.689292678419,1400.135777113972,962.9261453454712,17.603770014823713,5.767584271241523,0.13152846693992615,0.3272761106491089,4613.5819420447715,3761.7108737889093,30790.087890625,15669.6650390625,2394.0884399414062,3217.391826923077,4119.77797288161,4987.5453538161055,1.5546671152114868,-9.408312325831503e-05,0.013986322097480297,0.00019561720546334982,-0.5980803370475769,50.57682418823242,0.008637343943196823,2.291224067570573e-05,0.004350076737452162,0.0044273656740242764,0.013050230212356486,0.07634382191666444,0.8150505606487163,0.018399555258462097,0.0302728186428253,0.0650634018833377,0.05519866577538629,0.019762827083468437,0.023394322022795677
335.wav,-490.5282897949219,122.91178131103516,5.248733997344971,11.928125381469727,15.52976131439209,2.730311632156372,-5.638248443603516,-2.1605756282806396,-3.817201614379883,-6.634997367858887,-7.000082492828369,-1.1832168102264404,1.233481764793396,0.9591570496559143,1.1761666536331177,0.10517684273097826,0.10532033456283889,2059.0686888984064,1519.5266354177588,1923.4751758054042,767.7385805444152,21.023457511686658,5.099489454145972,0.00240993476472795,0.005301100201904774,3597.6833177649455,2592.060327429465,9100.908203125,4202.45458984375,809.2505413552989,1576.9560440726902,2780.942966627038,4264.042331861413,2.033590316772461,-0.0002891563926823437,0.016119394451379776,0.00025983486557379365,-0.26847177743911743,14.816343307495117,0.014817094499687648,5.1681572545197595e-05,0.007817777782824588,0.008121763206922554,0.023453333348473764,0.09163887680975114,1.068072786722235,0.032866309177681574,0.05119750963144691,0.08563480625765045,0.09859892753304472,0.016960062086582184,0.01952708140015602
336.wav,-546.5477294921875,59.530914306640625,14.761392593383789,27.98427391052246,9.106526374816895,-4.312640190124512,-2.5059430599212646,-6.015474319458008,-13.291557312011719,-11.335762023925781,-5.805036544799805,-6.64754581451416,-6.393135070800781,-1.502007007598877,25.85916519165039,0.1485599628215434,0.2032540107907679,1960.5286735136726,2495.252086688255,1079.0697290504038,928.2675399400579,22.175582375663335,9.514009066188603,0.10604306310415268,0.29013046622276306,2895.8350080385853,3193.7150538027176,405409.5625,189919.984375,1318.4621024668409,1734.6414508390274,2444.274737489952,3215.655003391278,1.1350760459899902,7.9710764111951e-05,0.026854025200009346,0.0007211386691778898,-0.8308727145195007,18.185216903686523,0.016556409613189348,8.147892101030953e-05,0.00742361706053032,0.006239907856978938,0.02227085118159096,0.10562926221423326,1.1392498167046126,0.035176119212619664,0.041904453758018795,0.09317951713053062,0.10552835763785899,0.02223421074450016,0.024326564744114876
337.wav,-539.4656372070312,65.58531188964844,11.58740520477295,24.027019500732422,-0.9908025860786438,-1.521143913269043,-13.131916046142578,-3.2355642318725586,-8.719103813171387,-12.212257385253906,-2.7760913372039795,-7.594907283782959,-4.600508689880371,-4.283364295959473,29.284812927246094,0.2019813580219972,0.229039720129286,2241.755014011956,2422.9957614251007,999.5227221050503,688.9526323796772,17.976049675740178,7.117690427242948,0.0807313621044159,0.2567606270313263,3113.119234053116,2820.948188480095,463277.25,220089.78125,1600.8703476889839,2104.1037106647173,2716.845140510431,3384.607513257245,1.0821157693862915,-5.624195182463154e-06,0.03021886944770813,0.0009131800616160035,-0.2685163915157318,13.980972290039062,0.01920360252615562,6.288052050749623e-05,0.005945641211788489,0.006666805843100033,0.017836923635365466,0.08073488730146865,0.7925562829040427,0.025041852964097257,0.03662459306776057,0.06430469174837485,0.07512555889229178,0.055939607322216034,0.08199639618396759
338.wav,-531.39794921875,37.05199432373047,21.186582565307617,17.45390510559082,10.625005722045898,-4.6057305335998535,-3.8546488285064697,-4.432921409606934,-9.98210620880127,-7.40769624710083,-4.639979839324951,-7.581796646118164,-6.6950178146362305,-3.3195817470550537,16.50817108154297,0.18639812242208983,0.23214174721613517,2883.6500043772644,2893.3447813665816,1201.2269042016992,868.742178039638,17.219059433138735,6.097454686741731,0.1338253915309906,0.33388587832450867,3960.796856202738,3433.718506773564,119693.5390625,121705.0625,2125.0666183905246,2753.684173779789,3482.082763448098,4284.347542571322,1.406717300415039,-1.9507340766722336e-05,0.022991690784692764,0.0005286178202368319,0.07165690511465073,23.16709327697754,0.01729466293650107,3.59158255693013e-05,0.00817853071563196,0.00877694460687087,0.02453559214689588,0.0948917303886232,0.8852464672565978,0.0379301626125662,0.04775565704266507,0.08019608753565455,0.1137904878376986,0.014242758974432945,0.02551046572625637
